BookingID,CustomerID,TurfID,BookingDate,BookingTime,SlotStartTime,SlotEndTime,DurationHours,NumberOfPlayers,SportType,Amount,BookingStatus,BookingChannel,PromoCodeUsed
BKG007665,CUST01685,TURF006,2026-05-30,14:36:02,21:00,22:00,1,7,Cricket,1500,Confirmed,Mobile App,NONE
BKG007666,CUST00511,TURF046,2024-02-24,13:05:27,08:00,09:00,1,10,Football,800,Cancelled,Mobile App,FLAT100
BKG007667,CUST00379,TURF029,2024-07-27,06:44:58,17:00,18:00,1,13,Pickleball,2000,Confirmed,Website,NONE
BKG007668,CUST02365,TURF016,2025-03-23,16:58:16,15:00,16:00,1,17,Cricket,2000,Completed,Mobile App,NONE
BKG007669,CUST00503,TURF003,2025-03-21,20:55:09,19:00,20:00,1,5,Cricket,1000,Confirmed,Phone Call,NONE
BKG007670,CUST00528,TURF011,2025-01-15,11:26:29,14:00,15:00,1,7,Volleyball,2500,Confirmed,Phone Call,WEEKEND10
BKG007671,CUST01255,TURF038,2026-05-08,13:32:45,07:00,08:00,1,13,Tennis,800,Confirmed,Website,SUMMER20
BKG007672,CUST01353,TURF015,2025-04-26,18:14:50,17:00,18:00,1,22,Football,2500,Cancelled,Mobile App,NONE
BKG007673,CUST01994,TURF019,2024-02-14,17:05:38,07:00,08:00,1,21,Football,1000,Completed,Phone Call,NONE
BKG007674,CUST00172,TURF045,2024-01-19,01:56:06,09:00,10:00,1,7,Hockey,2500,Pending,Phone Call,NONE
BKG007675,CUST01198,TURF038,2025-09-20,17:52:11,12:00,13:00,1,4,Tennis,800,Completed,Phone Call,NONE
BKG007676,CUST01260,TURF041,2025-01-02,06:10:21,19:00,20:00,1,21,Volleyball,2000,Confirmed,Website,SUMMER20
BKG007677,CUST00173,TURF007,2024-04-12,22:42:50,22:00,23:00,1,9,Pickleball,1500,Completed,Walk-in,NONE
BKG007678,CUST00272,TURF032,2024-07-15,03:04:56,11:00,12:00,1,12,Cricket,800,Completed,Mobile App,WEEKEND10
BKG007679,CUST00603,TURF008,2024-09-10,05:00:03,09:00,10:00,1,13,Cricket,1000,Confirmed,Website,NONE
BKG007680,CUST01001,TURF018,2024-01-21,10:26:44,10:00,11:00,1,10,Pickleball,1200,Completed,Mobile App,FIRST50
BKG007681,CUST01143,TURF029,2025-04-03,23:33:56,15:00,16:00,1,16,Pickleball,2000,Cancelled,Walk-in,NONE
BKG007682,CUST01644,TURF012,2024-07-14,18:54:51,15:00,16:00,1,10,Badminton,1000,Confirmed,Phone Call,NONE
BKG007683,CUST01359,TURF038,2024-08-17,20:24:04,16:00,17:00,1,16,Tennis,800,Completed,Walk-in,WEEKEND10
BKG007684,CUST00862,TURF023,2024-10-03,13:24:39,10:00,11:00,1,15,Tennis,1500,Confirmed,Phone Call,NONE
BKG007685,CUST00273,TURF035,2025-01-21,19:20:59,12:00,13:00,1,9,Volleyball,800,Cancelled,Website,NONE
BKG007686,CUST00334,TURF042,2026-02-10,23:56:24,20:00,21:00,1,9,Badminton,1500,No-Show,Mobile App,FLAT100
BKG007687,CUST00630,TURF004,2024-08-17,12:40:42,21:00,22:00,1,5,Football,1000,Completed,Walk-in,FIRST50
BKG007688,CUST00934,TURF017,2024-09-29,23:01:04,09:00,10:00,1,10,Tennis,1200,Confirmed,Phone Call,SUMMER20
BKG007689,CUST00497,TURF014,2026-03-08,00:52:48,18:00,19:00,1,16,Basketball,1500,Confirmed,Walk-in,NONE
BKG007690,CUST02314,TURF049,2024-07-28,09:55:40,15:00,16:00,1,19,Tennis,800,Confirmed,Website,FLAT100
BKG007691,CUST01453,TURF045,2025-03-07,03:25:58,09:00,10:00,1,11,Hockey,2500,Confirmed,Walk-in,NONE
BKG007692,CUST00272,TURF009,2024-07-10,00:35:43,15:00,16:00,1,17,Badminton,1000,Completed,Mobile App,FIRST50
BKG007693,CUST00562,TURF018,2025-08-05,05:08:15,11:00,12:00,1,13,Pickleball,1200,Confirmed,Phone Call,WEEKEND10
BKG007694,CUST00343,TURF029,2024-10-25,19:59:07,14:00,15:00,1,19,Pickleball,2000,Confirmed,Walk-in,NONE
BKG007695,CUST00803,TURF036,2024-07-05,08:11:14,14:00,15:00,1,20,Cricket,2500,Completed,Phone Call,NONE
BKG007696,CUST01171,TURF049,2025-09-24,05:19:04,10:00,11:00,1,20,Tennis,800,Completed,Walk-in,SUMMER20
BKG007697,CUST01473,TURF041,2025-05-02,05:55:13,20:00,21:00,1,5,Volleyball,2000,Completed,Walk-in,NONE
BKG007698,CUST00023,TURF017,2025-01-08,13:48:14,10:00,11:00,1,7,Tennis,1200,Completed,Phone Call,NONE
BKG007699,CUST02215,TURF018,2025-01-29,08:32:59,19:00,20:00,1,16,Pickleball,1200,Cancelled,Walk-in,FIRST50
BKG007700,CUST00536,TURF009,2025-01-04,12:01:14,09:00,10:00,1,7,Badminton,1000,Confirmed,Website,FLAT100
BKG007701,CUST00519,TURF011,2025-01-28,01:10:40,15:00,16:00,1,8,Volleyball,2500,Confirmed,Walk-in,WEEKEND10
BKG007702,CUST02051,TURF040,2024-10-08,19:04:46,12:00,13:00,1,10,Basketball,2000,Completed,Website,NONE
BKG007703,CUST02321,TURF050,2025-03-28,01:58:14,21:00,22:00,1,7,Badminton,1800,Cancelled,Phone Call,NONE
BKG007704,CUST02284,TURF010,2024-11-27,00:48:15,20:00,21:00,1,10,Pickleball,2500,Confirmed,Phone Call,NONE
BKG007705,CUST00964,TURF033,2025-05-06,10:44:32,18:00,19:00,1,13,Badminton,1000,Completed,Walk-in,NONE
BKG007706,CUST02050,TURF006,2025-02-20,10:22:44,11:00,12:00,1,12,Cricket,1500,Confirmed,Walk-in,NONE
BKG007707,CUST00679,TURF037,2025-10-16,17:46:02,09:00,10:00,1,9,Tennis,1500,Cancelled,Walk-in,FLAT100
BKG007708,CUST00746,TURF015,2025-09-16,17:19:54,18:00,19:00,1,12,Football,2500,Confirmed,Phone Call,SUMMER20
BKG007709,CUST02209,TURF021,2025-02-03,18:22:03,14:00,15:00,1,21,Tennis,2500,Completed,Walk-in,SUMMER20
BKG007710,CUST01302,TURF030,2024-08-08,21:21:33,13:00,14:00,1,17,Football,2500,Completed,Mobile App,NONE
BKG007711,CUST00234,TURF031,2024-01-24,15:17:54,16:00,17:00,1,22,Football,2000,Pending,Website,NONE
BKG007712,CUST00581,TURF047,2025-10-20,13:42:44,20:00,21:00,1,12,Pickleball,1200,Confirmed,Walk-in,NONE
BKG007713,CUST02267,TURF003,2024-10-23,13:58:29,09:00,10:00,1,6,Cricket,1000,Completed,Phone Call,NONE
BKG007714,CUST00598,TURF003,2026-01-04,06:51:03,06:00,07:00,1,10,Cricket,1000,Completed,Mobile App,NONE
BKG007715,CUST00976,TURF043,2026-01-08,01:00:12,10:00,11:00,1,19,Volleyball,1500,Completed,Mobile App,SUMMER20
BKG007716,CUST01622,TURF037,2025-09-16,07:26:47,07:00,08:00,1,5,Tennis,1500,Confirmed,Website,NONE
BKG007717,CUST01984,TURF048,2025-11-13,21:00:32,14:00,15:00,1,14,Tennis,1800,Confirmed,Walk-in,WEEKEND10
BKG007718,CUST01968,TURF004,2025-10-30,02:32:59,14:00,15:00,1,7,Football,1000,Pending,Phone Call,WEEKEND10
BKG007719,CUST00318,TURF023,2026-01-22,15:36:52,14:00,15:00,1,5,Tennis,1500,Cancelled,Phone Call,WEEKEND10
BKG007720,CUST00952,TURF011,2025-11-10,13:16:13,09:00,10:00,1,16,Volleyball,2500,Completed,Phone Call,WEEKEND10
BKG007721,CUST02280,TURF042,2024-05-27,18:28:02,06:00,07:00,1,16,Badminton,1500,Confirmed,Walk-in,NONE
BKG007722,CUST01604,TURF046,2025-07-14,12:53:57,13:00,14:00,1,21,Football,800,Completed,Mobile App,NONE
BKG007723,CUST01416,TURF010,2024-06-03,04:23:47,10:00,11:00,1,4,Pickleball,2500,Confirmed,Phone Call,FIRST50
BKG007724,CUST01125,TURF002,2024-10-15,14:13:04,10:00,11:00,1,6,Basketball,2500,Completed,Mobile App,NONE
BKG007725,CUST00413,TURF049,2024-12-10,04:52:09,11:00,12:00,1,10,Tennis,800,Confirmed,Walk-in,NONE
BKG007726,CUST01543,TURF007,2024-07-22,21:00:37,17:00,18:00,1,20,Pickleball,1500,Cancelled,Website,NONE
BKG007727,CUST01839,TURF007,2024-07-08,19:24:21,19:00,20:00,1,13,Pickleball,1500,Confirmed,Mobile App,NONE
BKG007728,CUST02470,TURF020,2025-05-17,18:52:36,20:00,21:00,1,12,Basketball,1500,Completed,Website,NONE
BKG007729,CUST01369,TURF040,2024-02-08,22:04:26,22:00,23:00,1,11,Basketball,2000,Completed,Website,NONE
BKG007730,CUST02417,TURF047,2024-01-27,11:51:04,18:00,19:00,1,13,Pickleball,1200,Completed,Website,FIRST50
BKG007731,CUST00757,TURF001,2026-05-28,21:31:23,10:00,11:00,1,6,Basketball,1000,Completed,Walk-in,NONE
BKG007732,CUST01424,TURF036,2024-07-10,01:33:45,14:00,15:00,1,5,Cricket,2500,Completed,Mobile App,WEEKEND10
BKG007733,CUST01089,TURF029,2024-01-25,13:31:55,11:00,12:00,1,17,Pickleball,2000,Confirmed,Website,NONE
BKG007734,CUST00610,TURF006,2026-06-15,18:17:10,09:00,10:00,1,9,Cricket,1500,Confirmed,Website,NONE
BKG007735,CUST01921,TURF034,2026-06-08,18:45:34,18:00,19:00,1,12,Tennis,1200,Confirmed,Mobile App,NONE
BKG007736,CUST02145,TURF002,2025-10-24,12:06:09,11:00,12:00,1,8,Basketball,2500,Completed,Mobile App,FLAT100
BKG007737,CUST00649,TURF001,2025-08-08,11:17:46,22:00,23:00,1,20,Basketball,1000,Cancelled,Walk-in,NONE
BKG007738,CUST00961,TURF016,2026-03-11,20:51:03,22:00,23:00,1,22,Cricket,2000,Completed,Walk-in,NONE
BKG007739,CUST01711,TURF026,2025-09-07,05:26:38,17:00,18:00,1,11,Basketball,1500,Pending,Mobile App,NONE
BKG007740,CUST01488,TURF013,2024-11-11,00:21:11,18:00,19:00,1,12,Badminton,1500,Completed,Phone Call,NONE
BKG007741,CUST01727,TURF034,2024-05-14,07:20:39,08:00,09:00,1,4,Tennis,1200,Completed,Mobile App,NONE
BKG007742,CUST00417,TURF050,2025-03-22,03:27:03,07:00,08:00,1,19,Badminton,1800,Confirmed,Mobile App,NONE
BKG007743,CUST01172,TURF019,2024-02-04,03:23:50,21:00,22:00,1,13,Football,1000,Confirmed,Website,NONE
BKG007744,CUST01187,TURF019,2024-05-08,06:44:08,17:00,18:00,1,5,Football,1000,Cancelled,Phone Call,NONE
BKG007745,CUST01295,TURF035,2024-05-29,19:46:56,11:00,12:00,1,6,Volleyball,800,Confirmed,Website,NONE
BKG007746,CUST01628,TURF019,2026-02-24,06:11:57,17:00,18:00,1,15,Football,1000,Completed,Phone Call,WEEKEND10
BKG007747,CUST01637,TURF016,2025-06-10,23:19:59,11:00,12:00,1,21,Cricket,2000,Completed,Website,FLAT100
BKG007748,CUST00483,TURF012,2025-10-16,08:39:48,07:00,08:00,1,17,Badminton,1000,Confirmed,Walk-in,SUMMER20
BKG007749,CUST00480,TURF048,2026-05-23,09:43:54,18:00,19:00,1,15,Tennis,1800,Cancelled,Mobile App,SUMMER20
BKG007750,CUST00966,TURF044,2025-08-22,12:46:59,10:00,11:00,1,11,Hockey,1000,Confirmed,Website,NONE
BKG007751,CUST01215,TURF027,2025-06-29,20:52:58,07:00,08:00,1,17,Badminton,1800,Confirmed,Mobile App,FLAT100
BKG007752,CUST02167,TURF020,2024-10-14,21:47:53,14:00,15:00,1,21,Basketball,1500,Pending,Mobile App,WEEKEND10
BKG007753,CUST02406,TURF047,2025-12-01,14:22:26,13:00,14:00,1,5,Pickleball,1200,Confirmed,Walk-in,NONE
BKG007754,CUST01635,TURF014,2025-01-07,15:16:11,10:00,11:00,1,11,Basketball,1500,Confirmed,Phone Call,FLAT100
BKG007755,CUST01063,TURF029,2024-02-09,21:25:03,06:00,07:00,1,5,Pickleball,2000,Cancelled,Walk-in,NONE
BKG007756,CUST02190,TURF025,2024-06-19,04:52:26,07:00,08:00,1,16,Pickleball,2500,Confirmed,Walk-in,NONE
BKG007757,CUST02492,TURF030,2026-03-18,23:06:35,11:00,12:00,1,22,Football,2500,Cancelled,Phone Call,FIRST50
BKG007758,CUST02026,TURF010,2025-06-20,06:37:09,11:00,12:00,1,4,Pickleball,2500,Completed,Phone Call,NONE
BKG007759,CUST01471,TURF011,2024-04-26,22:47:52,08:00,09:00,1,12,Volleyball,2500,Completed,Phone Call,NONE
BKG007760,CUST02227,TURF038,2026-04-30,19:07:08,13:00,14:00,1,18,Tennis,800,Completed,Phone Call,FIRST50
BKG007761,CUST02261,TURF023,2026-01-10,17:05:07,14:00,15:00,1,14,Tennis,1500,Confirmed,Walk-in,NONE
BKG007762,CUST00809,TURF040,2025-01-15,15:03:22,13:00,14:00,1,15,Basketball,2000,Completed,Mobile App,NONE
BKG007763,CUST01539,TURF003,2024-04-30,14:54:45,17:00,18:00,1,21,Cricket,1000,Confirmed,Walk-in,SUMMER20
BKG007764,CUST02462,TURF010,2025-09-14,23:09:28,15:00,16:00,1,21,Pickleball,2500,Confirmed,Mobile App,FIRST50
BKG007765,CUST02008,TURF036,2024-01-10,11:32:01,08:00,09:00,1,4,Cricket,2500,Confirmed,Phone Call,NONE
BKG007766,CUST02342,TURF033,2025-06-25,22:50:02,19:00,20:00,1,6,Badminton,1000,Confirmed,Mobile App,NONE
BKG007767,CUST01150,TURF007,2025-01-01,22:10:33,10:00,11:00,1,17,Pickleball,1500,Confirmed,Mobile App,NONE
BKG007768,CUST02321,TURF012,2024-02-11,03:49:37,21:00,22:00,1,17,Badminton,1000,Cancelled,Website,NONE
BKG007769,CUST00717,TURF047,2026-05-28,08:16:39,13:00,14:00,1,4,Pickleball,1200,Completed,Phone Call,SUMMER20
BKG007770,CUST01276,TURF002,2025-12-31,18:19:05,20:00,21:00,1,8,Basketball,2500,Confirmed,Website,NONE
BKG007771,CUST02358,TURF013,2024-03-28,01:44:51,19:00,20:00,1,18,Badminton,1500,Completed,Phone Call,NONE
BKG007772,CUST00210,TURF016,2024-06-05,14:44:48,11:00,12:00,1,16,Cricket,2000,Completed,Mobile App,FIRST50
BKG007773,CUST00590,TURF014,2025-11-23,14:56:05,11:00,12:00,1,6,Basketball,1500,Confirmed,Website,NONE
BKG007774,CUST02040,TURF033,2025-11-19,08:47:36,15:00,16:00,1,21,Badminton,1000,Completed,Walk-in,NONE
BKG007775,CUST01905,TURF033,2025-12-07,04:14:25,08:00,09:00,1,16,Badminton,1000,Confirmed,Phone Call,NONE
BKG007776,CUST01189,TURF034,2024-03-13,08:39:30,21:00,22:00,1,10,Tennis,1200,Completed,Website,NONE
BKG007777,CUST00197,TURF035,2026-01-09,03:44:01,14:00,15:00,1,22,Volleyball,800,No-Show,Phone Call,NONE
BKG007778,CUST02380,TURF038,2025-11-26,04:08:19,18:00,19:00,1,6,Tennis,800,Completed,Website,NONE
BKG007779,CUST00523,TURF001,2024-03-11,00:39:45,10:00,11:00,1,15,Basketball,1000,Completed,Walk-in,WEEKEND10
BKG007780,CUST01493,TURF011,2026-01-26,05:17:49,09:00,10:00,1,6,Volleyball,2500,Cancelled,Mobile App,NONE
BKG007781,CUST01383,TURF017,2026-02-23,08:01:22,22:00,23:00,1,18,Tennis,1200,Confirmed,Phone Call,NONE
BKG007782,CUST02417,TURF044,2024-05-01,23:54:27,08:00,09:00,1,17,Hockey,1000,Confirmed,Phone Call,WEEKEND10
BKG007783,CUST00627,TURF005,2026-01-04,05:30:42,13:00,14:00,1,16,Badminton,1200,Confirmed,Website,NONE
BKG007784,CUST02098,TURF028,2026-04-18,21:31:37,21:00,22:00,1,5,Volleyball,1500,Cancelled,Mobile App,NONE
BKG007785,CUST01893,TURF009,2024-01-22,11:13:34,18:00,19:00,1,17,Badminton,1000,Confirmed,Website,NONE
BKG007786,CUST01858,TURF013,2024-05-21,07:02:16,15:00,16:00,1,10,Badminton,1500,Confirmed,Website,WEEKEND10
BKG007787,CUST00554,TURF013,2026-05-03,17:53:21,21:00,22:00,1,11,Badminton,1500,No-Show,Website,FIRST50
BKG007788,CUST00360,TURF021,2024-11-20,19:39:22,21:00,22:00,1,19,Tennis,2500,Confirmed,Website,NONE
BKG007789,CUST00992,TURF013,2025-06-21,17:30:58,07:00,08:00,1,16,Badminton,1500,Pending,Mobile App,NONE
BKG007790,CUST02279,TURF038,2024-04-18,18:39:23,21:00,22:00,1,4,Tennis,800,Pending,Mobile App,NONE
BKG007791,CUST00323,TURF040,2024-04-30,23:03:11,12:00,13:00,1,11,Basketball,2000,Cancelled,Mobile App,FLAT100
BKG007792,CUST01364,TURF044,2025-04-13,18:17:05,15:00,16:00,1,4,Hockey,1000,Cancelled,Phone Call,FIRST50
BKG007793,CUST00232,TURF007,2026-03-01,01:36:29,08:00,09:00,1,13,Pickleball,1500,Completed,Walk-in,NONE
BKG007794,CUST00976,TURF024,2024-05-26,10:15:48,21:00,22:00,1,16,Volleyball,1000,Confirmed,Phone Call,NONE
BKG007795,CUST01111,TURF005,2026-04-29,14:25:46,12:00,13:00,1,22,Badminton,1200,Completed,Website,WEEKEND10
BKG007796,CUST00123,TURF002,2024-06-06,11:00:05,20:00,21:00,1,9,Basketball,2500,Confirmed,Website,NONE
BKG007797,CUST01286,TURF031,2026-04-29,15:22:53,14:00,15:00,1,4,Football,2000,Completed,Phone Call,NONE
BKG007798,CUST01779,TURF007,2025-09-22,05:29:20,22:00,23:00,1,19,Pickleball,1500,Completed,Website,NONE
BKG007799,CUST01664,TURF040,2024-09-13,11:50:24,12:00,13:00,1,7,Basketball,2000,Confirmed,Website,NONE
BKG007800,CUST01005,TURF033,2024-02-22,14:49:17,11:00,12:00,1,21,Badminton,1000,Cancelled,Mobile App,FLAT100
BKG007801,CUST00462,TURF044,2025-06-11,13:03:16,18:00,19:00,1,13,Hockey,1000,Confirmed,Walk-in,NONE
BKG007802,CUST01050,TURF049,2025-02-25,13:46:20,07:00,08:00,1,7,Tennis,800,Confirmed,Walk-in,NONE
BKG007803,CUST02490,TURF041,2026-02-13,03:04:13,14:00,15:00,1,21,Volleyball,2000,No-Show,Phone Call,NONE
BKG007804,CUST02336,TURF027,2024-12-07,22:52:57,11:00,12:00,1,4,Badminton,1800,Pending,Phone Call,FLAT100
BKG007805,CUST00437,TURF030,2025-01-10,13:19:08,06:00,07:00,1,19,Football,2500,Confirmed,Phone Call,NONE
BKG007806,CUST02391,TURF049,2025-03-14,08:59:23,08:00,09:00,1,9,Tennis,800,Completed,Website,NONE
BKG007807,CUST01410,TURF039,2025-03-04,07:30:34,20:00,21:00,1,9,Cricket,2500,Completed,Mobile App,NONE
BKG007808,CUST01600,TURF027,2025-11-25,18:03:33,11:00,12:00,1,6,Badminton,1800,Confirmed,Website,WEEKEND10
BKG007809,CUST00474,TURF006,2026-01-08,20:31:26,10:00,11:00,1,5,Cricket,1500,Cancelled,Mobile App,NONE
BKG007810,CUST01151,TURF001,2024-08-25,02:14:45,16:00,17:00,1,13,Basketball,1000,Confirmed,Phone Call,NONE
BKG007811,CUST00488,TURF043,2025-12-06,19:35:20,07:00,08:00,1,14,Volleyball,1500,Completed,Walk-in,NONE
BKG007812,CUST00814,TURF006,2025-04-25,18:17:14,09:00,10:00,1,14,Cricket,1500,Completed,Walk-in,NONE
BKG007813,CUST01127,TURF050,2024-03-11,21:02:55,21:00,22:00,1,18,Badminton,1800,Confirmed,Walk-in,NONE
BKG007814,CUST01597,TURF015,2024-04-03,21:39:48,13:00,14:00,1,5,Football,2500,Confirmed,Walk-in,SUMMER20
BKG007815,CUST02368,TURF015,2026-06-02,10:13:37,17:00,18:00,1,14,Football,2500,Confirmed,Mobile App,NONE
BKG007816,CUST01062,TURF034,2024-05-30,19:41:40,14:00,15:00,1,16,Tennis,1200,Confirmed,Phone Call,NONE
BKG007817,CUST00695,TURF047,2026-05-15,19:58:19,18:00,19:00,1,19,Pickleball,1200,Confirmed,Mobile App,FIRST50
BKG007818,CUST01567,TURF026,2024-11-17,07:26:29,09:00,10:00,1,4,Basketball,1500,Completed,Phone Call,NONE
BKG007819,CUST02493,TURF039,2025-12-06,16:32:16,13:00,14:00,1,4,Cricket,2500,No-Show,Walk-in,SUMMER20
BKG007820,CUST01910,TURF002,2026-06-07,01:44:29,18:00,19:00,1,10,Basketball,2500,Completed,Walk-in,NONE
BKG007821,CUST00930,TURF012,2024-02-27,07:24:14,12:00,13:00,1,5,Badminton,1000,Cancelled,Phone Call,WEEKEND10
BKG007822,CUST02194,TURF010,2024-06-20,12:42:27,07:00,08:00,1,15,Pickleball,2500,Confirmed,Mobile App,NONE
BKG007823,CUST02216,TURF025,2025-04-15,16:58:10,22:00,23:00,1,21,Pickleball,2500,Confirmed,Walk-in,NONE
BKG007824,CUST01039,TURF009,2024-12-23,19:26:00,14:00,15:00,1,13,Badminton,1000,Completed,Mobile App,WEEKEND10
BKG007825,CUST02276,TURF013,2025-05-31,21:32:34,10:00,11:00,1,5,Badminton,1500,Completed,Mobile App,WEEKEND10
BKG007826,CUST02104,TURF003,2025-02-11,11:08:02,12:00,13:00,1,19,Cricket,1000,Completed,Mobile App,FLAT100
BKG007827,CUST01149,TURF014,2024-07-03,18:18:19,18:00,19:00,1,7,Basketball,1500,Completed,Walk-in,NONE
BKG007828,CUST00549,TURF011,2024-05-21,06:12:38,07:00,08:00,1,14,Volleyball,2500,Cancelled,Mobile App,NONE
BKG007829,CUST01169,TURF001,2024-03-26,13:34:06,14:00,15:00,1,13,Basketball,1000,Confirmed,Phone Call,NONE
BKG007830,CUST01816,TURF016,2024-09-25,02:06:02,14:00,15:00,1,8,Cricket,2000,Confirmed,Website,NONE
BKG007831,CUST01408,TURF002,2025-01-16,07:13:23,16:00,17:00,1,14,Basketball,2500,Cancelled,Phone Call,WEEKEND10
BKG007832,CUST00074,TURF037,2024-09-14,10:31:29,16:00,17:00,1,12,Tennis,1500,Confirmed,Mobile App,NONE
BKG007833,CUST01653,TURF044,2024-03-16,18:47:53,06:00,07:00,1,16,Hockey,1000,Confirmed,Phone Call,NONE
BKG007834,CUST01254,TURF020,2025-02-27,01:04:14,19:00,20:00,1,6,Basketball,1500,Pending,Website,FIRST50
BKG007835,CUST01378,TURF005,2024-07-07,21:39:41,19:00,20:00,1,5,Badminton,1200,Completed,Phone Call,NONE
BKG007836,CUST00826,TURF046,2025-04-28,11:44:37,07:00,08:00,1,5,Football,800,Completed,Website,FIRST50
BKG007837,CUST00985,TURF003,2024-08-31,09:08:13,10:00,11:00,1,11,Cricket,1000,Completed,Mobile App,NONE
BKG007838,CUST01631,TURF007,2024-09-22,13:06:53,21:00,22:00,1,11,Pickleball,1500,Completed,Website,NONE
BKG007839,CUST00022,TURF029,2026-01-15,09:12:08,06:00,07:00,1,13,Pickleball,2000,Confirmed,Website,SUMMER20
BKG007840,CUST02493,TURF031,2025-06-20,13:21:18,16:00,17:00,1,11,Football,2000,Confirmed,Phone Call,NONE
BKG007841,CUST02448,TURF022,2024-10-21,14:48:31,10:00,11:00,1,18,Volleyball,1800,Confirmed,Website,FLAT100
BKG007842,CUST01551,TURF010,2025-03-06,07:02:31,18:00,19:00,1,15,Pickleball,2500,Pending,Phone Call,NONE
BKG007843,CUST02485,TURF001,2025-05-05,00:37:49,19:00,20:00,1,12,Basketball,1000,Completed,Phone Call,NONE
BKG007844,CUST00867,TURF032,2026-05-24,13:21:43,17:00,18:00,1,20,Cricket,800,No-Show,Walk-in,WEEKEND10
BKG007845,CUST02405,TURF036,2024-09-17,13:37:43,15:00,16:00,1,18,Cricket,2500,Completed,Mobile App,NONE
BKG007846,CUST01020,TURF026,2025-04-29,11:40:33,11:00,12:00,1,7,Basketball,1500,Confirmed,Mobile App,NONE
BKG007847,CUST01347,TURF019,2024-06-02,17:14:22,15:00,16:00,1,10,Football,1000,Completed,Mobile App,NONE
BKG007848,CUST01792,TURF009,2025-04-10,06:33:58,21:00,22:00,1,14,Badminton,1000,Completed,Mobile App,WEEKEND10
BKG007849,CUST00833,TURF029,2025-04-12,03:02:56,11:00,12:00,1,8,Pickleball,2000,Confirmed,Website,NONE
BKG007850,CUST00955,TURF049,2025-09-12,03:00:48,18:00,19:00,1,5,Tennis,800,Confirmed,Website,NONE
BKG007851,CUST01219,TURF050,2025-11-14,01:20:13,16:00,17:00,1,15,Badminton,1800,Pending,Website,NONE
BKG007852,CUST01458,TURF041,2025-05-06,02:26:13,15:00,16:00,1,6,Volleyball,2000,Confirmed,Walk-in,FIRST50
BKG007853,CUST00395,TURF023,2024-01-14,03:01:41,07:00,08:00,1,22,Tennis,1500,Completed,Phone Call,NONE
BKG007854,CUST01294,TURF024,2026-03-01,19:34:37,18:00,19:00,1,6,Volleyball,1000,Completed,Website,NONE
BKG007855,CUST00014,TURF039,2024-06-04,04:00:14,10:00,11:00,1,19,Cricket,2500,Completed,Mobile App,NONE
BKG007856,CUST01039,TURF008,2025-07-19,21:51:34,08:00,09:00,1,14,Cricket,1000,Cancelled,Walk-in,NONE
BKG007857,CUST01729,TURF049,2024-06-28,18:20:12,13:00,14:00,1,10,Tennis,800,Confirmed,Phone Call,FIRST50
BKG007858,CUST00536,TURF024,2024-09-03,00:55:54,19:00,20:00,1,7,Volleyball,1000,No-Show,Mobile App,NONE
BKG007859,CUST00557,TURF017,2025-04-05,03:24:32,06:00,07:00,1,19,Tennis,1200,Completed,Mobile App,NONE
BKG007860,CUST00822,TURF026,2025-04-20,07:30:03,22:00,23:00,1,21,Basketball,1500,Pending,Website,SUMMER20
BKG007861,CUST00109,TURF016,2026-02-21,16:56:50,09:00,10:00,1,15,Cricket,2000,Completed,Website,NONE
BKG007862,CUST01312,TURF046,2024-04-10,02:26:57,08:00,09:00,1,14,Football,800,Completed,Mobile App,WEEKEND10
BKG007863,CUST00342,TURF006,2024-05-27,23:37:09,15:00,16:00,1,4,Cricket,1500,Completed,Walk-in,SUMMER20
BKG007864,CUST01416,TURF047,2025-08-07,21:15:47,21:00,22:00,1,8,Pickleball,1200,Completed,Website,SUMMER20
BKG007865,CUST01287,TURF048,2025-10-22,23:52:30,06:00,07:00,1,21,Tennis,1800,Completed,Phone Call,FIRST50
BKG007866,CUST00594,TURF016,2024-04-15,05:55:46,08:00,09:00,1,12,Cricket,2000,Confirmed,Mobile App,NONE
BKG007867,CUST02134,TURF025,2025-12-12,09:50:04,15:00,16:00,1,18,Pickleball,2500,Confirmed,Phone Call,NONE
BKG007868,CUST01057,TURF020,2025-02-07,12:41:48,15:00,16:00,1,20,Basketball,1500,Confirmed,Mobile App,NONE
BKG007869,CUST00785,TURF034,2025-04-22,17:59:42,13:00,14:00,1,19,Tennis,1200,Completed,Walk-in,NONE
BKG007870,CUST00452,TURF022,2025-12-19,20:36:49,19:00,20:00,1,7,Volleyball,1800,Completed,Mobile App,NONE
BKG007871,CUST00122,TURF032,2026-05-09,20:59:41,10:00,11:00,1,20,Cricket,800,No-Show,Walk-in,NONE
BKG007872,CUST01078,TURF011,2024-10-20,11:27:25,21:00,22:00,1,13,Volleyball,2500,Completed,Phone Call,WEEKEND10
BKG007873,CUST00134,TURF037,2026-03-27,14:26:51,20:00,21:00,1,7,Tennis,1500,Pending,Website,FLAT100
BKG007874,CUST02232,TURF025,2026-04-06,14:46:46,16:00,17:00,1,15,Pickleball,2500,Completed,Walk-in,NONE
BKG007875,CUST01900,TURF005,2025-03-30,09:14:09,10:00,11:00,1,8,Badminton,1200,Completed,Mobile App,WEEKEND10
BKG007876,CUST01343,TURF018,2024-09-23,08:23:01,08:00,09:00,1,20,Pickleball,1200,Completed,Mobile App,NONE
