ReviewID,BookingID,CustomerID,TurfID,Rating,ReviewTag,ReviewDate,WouldRecommend,ResponseFromOwner
REV03389,BKG003621,CUST01802,TURF023,5,Well maintained,2024-11-10,Yes,No
REV03390,BKG009264,CUST00482,TURF026,5,Excellent surface quality,2024-02-07,Yes,No
REV03391,BKG000177,CUST02131,TURF004,3,Clean facility,2025-07-28,No,No
REV03392,BKG003899,CUST00704,TURF047,5,Average experience,2024-05-27,Yes,No
REV03393,BKG006985,CUST01488,TURF032,3,Clean facility,2026-03-27,Yes,No
REV03394,BKG002776,CUST01293,TURF011,5,Value for money,2025-10-25,Yes,No
REV03395,BKG009363,CUST00824,TURF018,5,Crowded,2026-01-30,Yes,Yes
REV03396,BKG003975,CUST00535,TURF033,4,Average experience,2025-05-25,Yes,No
REV03397,BKG008221,CUST01635,TURF012,4,Value for money,2024-11-04,Yes,No
REV03398,BKG008539,CUST00936,TURF029,3,Poor lighting,2026-01-26,No,No
REV03399,BKG005457,CUST00167,TURF008,4,Friendly staff,2025-09-25,Yes,No
REV03400,BKG008138,CUST00501,TURF030,5,Great experience,2025-11-19,Yes,No
REV03401,BKG001418,CUST01918,TURF035,3,Well maintained,2024-06-28,No,Yes
REV03402,BKG008219,CUST01286,TURF034,4,Will book again,2026-01-03,Yes,No
REV03403,BKG006056,CUST01402,TURF047,4,Will book again,2025-06-10,Yes,No
REV03404,BKG006662,CUST01104,TURF042,4,Great experience,2024-08-22,Yes,No
REV03405,BKG008592,CUST00473,TURF036,5,Great experience,2026-05-18,Yes,No
REV03406,BKG007710,CUST01302,TURF030,2,Crowded,2024-08-11,No,No
REV03407,BKG000210,CUST02087,TURF026,4,Clean facility,2025-08-03,Yes,No
REV03408,BKG001210,CUST01997,TURF026,4,Clean facility,2024-06-11,Yes,Yes
REV03409,BKG004964,CUST02194,TURF019,3,Friendly staff,2025-12-27,Yes,No
REV03410,BKG007551,CUST02276,TURF004,4,Poor lighting,2026-01-15,Yes,Yes
REV03411,BKG005356,CUST00054,TURF005,4,Great experience,2025-10-05,Yes,No
REV03412,BKG005528,CUST01056,TURF010,5,Clean facility,2025-08-22,Yes,No
REV03413,BKG009523,CUST02263,TURF025,5,Well maintained,2025-08-12,Yes,No
REV03414,BKG005055,CUST01639,TURF008,5,Crowded,2024-03-07,Yes,No
REV03415,BKG008363,CUST01687,TURF043,5,Great experience,2026-04-04,Yes,Yes
REV03416,BKG000780,CUST01364,TURF038,4,Clean facility,2026-05-14,Yes,Yes
REV03417,BKG005764,CUST01002,TURF003,5,Will book again,2025-02-23,Yes,No
REV03418,BKG007374,CUST01284,TURF036,3,Poor lighting,2025-10-12,Yes,No
REV03419,BKG007167,CUST00400,TURF031,2,Great experience,2024-06-03,Yes,No
REV03420,BKG008515,CUST01464,TURF022,4,Well maintained,2026-04-23,Yes,No
REV03421,BKG005744,CUST00250,TURF004,4,Well maintained,2026-05-21,Yes,No
REV03422,BKG005075,CUST00729,TURF027,4,Clean facility,2026-02-20,Yes,No
REV03423,BKG000764,CUST02391,TURF034,5,Average experience,2024-09-09,Yes,Yes
REV03424,BKG001309,CUST00283,TURF018,4,Will book again,2024-04-30,Yes,Yes
REV03425,BKG000377,CUST01779,TURF033,4,Poor lighting,2026-05-28,Yes,No
REV03426,BKG005137,CUST00992,TURF010,5,Clean facility,2025-10-06,Yes,No
REV03427,BKG006057,CUST01066,TURF036,4,Clean facility,2024-01-02,Yes,No
REV03428,BKG004248,CUST01387,TURF024,4,Crowded,2025-11-15,Yes,No
REV03429,BKG003380,CUST01374,TURF048,5,Poor lighting,2025-04-18,Yes,No
REV03430,BKG002215,CUST00614,TURF032,5,Crowded,2024-12-09,Yes,No
REV03431,BKG002758,CUST00100,TURF021,3,Great experience,2024-04-09,No,No
REV03432,BKG003681,CUST01897,TURF043,4,Crowded,2026-02-09,Yes,No
REV03433,BKG006385,CUST01847,TURF013,3,Average experience,2024-03-19,Yes,No
REV03434,BKG008078,CUST01784,TURF041,4,Average experience,2025-12-09,Yes,No
REV03435,BKG002840,CUST01740,TURF030,5,Great experience,2026-05-03,Yes,No
REV03436,BKG002047,CUST01823,TURF050,4,Great experience,2024-07-25,Yes,No
REV03437,BKG009743,CUST02151,TURF040,4,Excellent surface quality,2024-03-17,Yes,Yes
REV03438,BKG007036,CUST02204,TURF048,5,Great experience,2026-05-27,Yes,No
REV03439,BKG008829,CUST01280,TURF042,3,Will book again,2025-11-10,No,Yes
REV03440,BKG004392,CUST01103,TURF008,1,Excellent surface quality,2024-02-19,No,No
REV03441,BKG006543,CUST00060,TURF048,4,Value for money,2024-09-28,Yes,No
REV03442,BKG005630,CUST01751,TURF040,5,Average experience,2024-09-05,Yes,No
REV03443,BKG002192,CUST01611,TURF011,5,Friendly staff,2024-01-06,Yes,No
REV03444,BKG007038,CUST01560,TURF018,3,Average experience,2025-10-07,Yes,No
REV03445,BKG005164,CUST01564,TURF029,4,Poor lighting,2025-04-01,Yes,No
REV03446,BKG009524,CUST01614,TURF015,4,Will book again,2024-06-03,Yes,Yes
REV03447,BKG007370,CUST00801,TURF040,5,Great experience,2024-05-21,Yes,Yes
REV03448,BKG004399,CUST02465,TURF018,5,Average experience,2026-03-05,Yes,Yes
REV03449,BKG007143,CUST01748,TURF027,5,Average experience,2026-04-09,Yes,No
REV03450,BKG007137,CUST01982,TURF042,3,Great experience,2024-10-03,No,No
REV03451,BKG006449,CUST00620,TURF040,5,Average experience,2024-02-24,Yes,No
REV03452,BKG008477,CUST00825,TURF030,1,Great experience,2024-03-20,Yes,No
REV03453,BKG004762,CUST00027,TURF032,4,Average experience,2024-04-17,Yes,Yes
REV03454,BKG009674,CUST01080,TURF011,4,Average experience,2026-01-23,Yes,No
REV03455,BKG008870,CUST00391,TURF016,5,Clean facility,2025-12-15,Yes,Yes
REV03456,BKG000108,CUST00927,TURF015,2,Well maintained,2024-01-06,Yes,No
REV03457,BKG003470,CUST01458,TURF008,5,Excellent surface quality,2025-01-08,Yes,No
REV03458,BKG002274,CUST00585,TURF031,5,Average experience,2025-08-28,Yes,Yes
REV03459,BKG005040,CUST00173,TURF045,4,Crowded,2024-02-24,Yes,No
REV03460,BKG005713,CUST01879,TURF032,5,Excellent surface quality,2025-05-29,Yes,No
REV03461,BKG003155,CUST00619,TURF029,5,Clean facility,2025-10-12,Yes,No
REV03462,BKG003955,CUST01265,TURF024,5,Well maintained,2025-11-04,Yes,No
REV03463,BKG008025,CUST00298,TURF005,4,Average experience,2025-05-02,Yes,Yes
REV03464,BKG006477,CUST01776,TURF046,4,Clean facility,2024-06-22,Yes,No
REV03465,BKG002436,CUST00832,TURF004,4,Average experience,2024-12-25,Yes,Yes
REV03466,BKG005175,CUST00301,TURF002,5,Great experience,2025-03-06,Yes,No
REV03467,BKG001754,CUST02345,TURF050,4,Friendly staff,2024-11-15,Yes,No
REV03468,BKG009362,CUST00558,TURF016,5,Crowded,2025-05-25,Yes,No
REV03469,BKG009655,CUST01524,TURF001,4,Clean facility,2024-05-12,Yes,No
REV03470,BKG004957,CUST01763,TURF017,2,Excellent surface quality,2024-11-25,Yes,No
REV03471,BKG001672,CUST00527,TURF050,5,Excellent surface quality,2024-02-23,Yes,No
REV03472,BKG003219,CUST00459,TURF005,4,Will book again,2024-02-01,Yes,No
REV03473,BKG002715,CUST01734,TURF031,5,Friendly staff,2025-04-12,Yes,No
REV03474,BKG005202,CUST01546,TURF039,2,Value for money,2024-03-24,Yes,No
REV03475,BKG001567,CUST00736,TURF019,3,Poor lighting,2025-10-14,Yes,No
REV03476,BKG009141,CUST00322,TURF025,4,Will book again,2024-07-07,Yes,No
REV03477,BKG003480,CUST00225,TURF048,5,Clean facility,2024-12-10,Yes,Yes
REV03478,BKG002942,CUST01446,TURF032,5,Great experience,2024-05-11,Yes,No
REV03479,BKG003945,CUST00239,TURF047,5,Crowded,2026-03-27,Yes,No
REV03480,BKG007746,CUST01628,TURF019,5,Well maintained,2026-02-25,Yes,No
REV03481,BKG004446,CUST01471,TURF020,5,Great experience,2025-01-28,Yes,Yes
REV03482,BKG009615,CUST00793,TURF007,4,Great experience,2025-08-21,Yes,No
REV03483,BKG008229,CUST00955,TURF033,4,Well maintained,2025-03-06,Yes,No
REV03484,BKG002641,CUST01120,TURF031,5,Poor lighting,2024-07-17,Yes,No
REV03485,BKG003116,CUST01733,TURF010,5,Friendly staff,2025-06-26,Yes,No
REV03486,BKG008223,CUST01320,TURF050,1,Average experience,2024-10-03,No,No
REV03487,BKG004953,CUST01114,TURF022,5,Great experience,2026-03-01,Yes,Yes
REV03488,BKG004532,CUST02136,TURF048,4,Crowded,2025-12-13,Yes,No
REV03489,BKG006255,CUST01449,TURF044,2,Will book again,2025-05-16,No,No
REV03490,BKG000134,CUST02177,TURF018,5,Value for money,2025-06-27,Yes,No
REV03491,BKG009401,CUST01392,TURF003,3,Well maintained,2024-02-21,No,No
REV03492,BKG004130,CUST02222,TURF025,5,Will book again,2024-07-19,Yes,No
REV03493,BKG002689,CUST00138,TURF025,5,Clean facility,2025-05-03,Yes,No
REV03494,BKG002685,CUST00260,TURF004,4,Great experience,2025-11-01,Yes,Yes
REV03495,BKG000530,CUST00191,TURF025,3,Crowded,2026-02-16,Yes,Yes
REV03496,BKG005659,CUST01962,TURF035,4,Will book again,2025-08-13,Yes,No
REV03497,BKG000936,CUST00760,TURF039,5,Clean facility,2024-06-21,Yes,No
REV03498,BKG004464,CUST00181,TURF033,1,Average experience,2025-07-07,No,No
REV03499,BKG002418,CUST00208,TURF004,4,Friendly staff,2026-02-03,Yes,No
REV03500,BKG004852,CUST01314,TURF021,4,Clean facility,2025-07-10,Yes,No
REV03501,BKG009198,CUST00456,TURF037,5,Excellent surface quality,2026-04-23,Yes,Yes
REV03502,BKG004145,CUST00939,TURF046,4,Crowded,2024-05-25,Yes,No
REV03503,BKG001392,CUST01052,TURF024,5,Friendly staff,2024-04-09,Yes,Yes
REV03504,BKG004081,CUST01781,TURF032,3,Excellent surface quality,2024-10-24,No,Yes
REV03505,BKG009668,CUST02498,TURF034,4,Clean facility,2024-11-13,Yes,No
REV03506,BKG000088,CUST01988,TURF024,3,Value for money,2024-02-08,No,Yes
REV03507,BKG000200,CUST00797,TURF041,4,Value for money,2024-06-15,Yes,No
REV03508,BKG002486,CUST02255,TURF041,5,Great experience,2024-02-29,Yes,Yes
REV03509,BKG004722,CUST00703,TURF031,1,Will book again,2025-04-20,No,No
REV03510,BKG000113,CUST02315,TURF010,5,Value for money,2025-08-23,Yes,No
REV03511,BKG004150,CUST00854,TURF036,5,Great experience,2026-05-15,Yes,No
REV03512,BKG006717,CUST00997,TURF003,3,Crowded,2024-02-15,Yes,No
REV03513,BKG009808,CUST01362,TURF049,2,Value for money,2024-04-23,Yes,No
REV03514,BKG001013,CUST01661,TURF044,5,Poor lighting,2024-09-06,Yes,No
REV03515,BKG008960,CUST01742,TURF039,5,Poor lighting,2025-02-28,Yes,Yes
REV03516,BKG000746,CUST01745,TURF014,5,Crowded,2025-11-24,Yes,No
REV03517,BKG001127,CUST00417,TURF046,5,Friendly staff,2024-11-16,Yes,No
REV03518,BKG009423,CUST00607,TURF030,5,Poor lighting,2026-03-23,Yes,No
REV03519,BKG008609,CUST01406,TURF012,4,Excellent surface quality,2025-12-18,Yes,No
REV03520,BKG008116,CUST01270,TURF011,3,Friendly staff,2024-04-19,No,No
REV03521,BKG003256,CUST02218,TURF035,5,Poor lighting,2025-02-11,Yes,No
REV03522,BKG007666,CUST00511,TURF046,5,Poor lighting,2024-02-27,Yes,No
REV03523,BKG003622,CUST01098,TURF035,4,Clean facility,2024-08-31,Yes,No
REV03524,BKG008395,CUST00762,TURF018,2,Poor lighting,2024-03-17,Yes,Yes
REV03525,BKG004527,CUST02275,TURF006,4,Friendly staff,2024-01-06,Yes,No
REV03526,BKG004397,CUST01914,TURF026,4,Poor lighting,2025-02-11,Yes,No
REV03527,BKG004007,CUST00921,TURF040,3,Great experience,2025-10-23,No,No
REV03528,BKG007997,CUST01099,TURF046,5,Well maintained,2025-09-26,Yes,No
REV03529,BKG000708,CUST01372,TURF047,5,Crowded,2024-12-21,Yes,No
REV03530,BKG006517,CUST00152,TURF022,5,Friendly staff,2025-01-13,Yes,No
REV03531,BKG009753,CUST02342,TURF013,3,Well maintained,2025-09-14,No,Yes
REV03532,BKG008149,CUST00426,TURF040,5,Will book again,2026-01-16,Yes,Yes
REV03533,BKG004784,CUST00912,TURF020,3,Poor lighting,2024-02-04,No,No
REV03534,BKG001226,CUST02132,TURF050,5,Excellent surface quality,2024-10-14,Yes,No
REV03535,BKG003047,CUST01335,TURF009,3,Average experience,2024-01-31,No,No
REV03536,BKG004934,CUST01452,TURF023,4,Poor lighting,2025-07-02,Yes,No
REV03537,BKG000995,CUST00234,TURF033,4,Average experience,2026-02-14,Yes,Yes
REV03538,BKG006621,CUST01907,TURF047,5,Friendly staff,2026-04-01,Yes,Yes
REV03539,BKG006140,CUST01494,TURF010,3,Clean facility,2024-11-16,No,No
REV03540,BKG001970,CUST00008,TURF032,3,Great experience,2025-05-26,Yes,No
REV03541,BKG000032,CUST01901,TURF029,5,Poor lighting,2024-01-18,Yes,No
REV03542,BKG000298,CUST00922,TURF019,4,Great experience,2026-04-17,Yes,No
REV03543,BKG001714,CUST01749,TURF042,5,Poor lighting,2025-03-08,Yes,No
REV03544,BKG000747,CUST00366,TURF048,2,Average experience,2024-09-28,Yes,No
REV03545,BKG009519,CUST02315,TURF029,5,Great experience,2024-05-08,Yes,Yes
REV03546,BKG001142,CUST01514,TURF036,5,Great experience,2024-04-15,Yes,Yes
REV03547,BKG005245,CUST01553,TURF050,3,Value for money,2024-05-21,Yes,Yes
REV03548,BKG001924,CUST00731,TURF013,5,Value for money,2025-11-30,Yes,Yes
REV03549,BKG002095,CUST00366,TURF034,3,Crowded,2024-04-14,No,Yes
REV03550,BKG001906,CUST00195,TURF018,4,Clean facility,2026-06-02,Yes,No
REV03551,BKG004276,CUST02071,TURF005,4,Clean facility,2024-08-14,Yes,No
REV03552,BKG009578,CUST00786,TURF038,4,Well maintained,2024-09-26,Yes,No
REV03553,BKG008465,CUST01292,TURF050,4,Average experience,2024-12-13,Yes,No
REV03554,BKG007552,CUST02171,TURF016,4,Crowded,2024-08-20,Yes,No
REV03555,BKG000307,CUST00409,TURF034,4,Great experience,2024-10-28,Yes,Yes
REV03556,BKG009335,CUST02493,TURF002,2,Great experience,2026-04-04,Yes,No
REV03557,BKG003022,CUST01901,TURF037,4,Friendly staff,2025-10-15,Yes,No
REV03558,BKG008709,CUST02117,TURF007,5,Crowded,2026-03-04,Yes,No
REV03559,BKG003203,CUST00346,TURF039,4,Clean facility,2025-02-14,Yes,No
REV03560,BKG002283,CUST01856,TURF006,2,Clean facility,2025-07-04,Yes,Yes
REV03561,BKG007454,CUST02421,TURF038,4,Poor lighting,2024-10-23,Yes,No
REV03562,BKG004644,CUST01540,TURF037,5,Well maintained,2024-03-27,Yes,Yes
REV03563,BKG005052,CUST02433,TURF046,5,Well maintained,2026-03-10,Yes,No
REV03564,BKG000901,CUST02281,TURF014,4,Great experience,2025-04-18,Yes,Yes
REV03565,BKG006429,CUST01863,TURF013,4,Clean facility,2024-03-23,Yes,Yes
REV03566,BKG007260,CUST00682,TURF048,4,Average experience,2024-10-05,Yes,No
REV03567,BKG003316,CUST00332,TURF045,3,Average experience,2024-01-02,Yes,Yes
REV03568,BKG002426,CUST01827,TURF037,5,Friendly staff,2024-03-15,Yes,No
REV03569,BKG003241,CUST02099,TURF025,3,Well maintained,2025-01-09,Yes,No
REV03570,BKG003446,CUST02234,TURF016,4,Great experience,2025-03-02,Yes,No
REV03571,BKG007377,CUST01232,TURF014,5,Crowded,2024-07-24,Yes,Yes
REV03572,BKG009124,CUST01086,TURF002,4,Great experience,2026-05-06,Yes,No
REV03573,BKG007289,CUST01833,TURF008,4,Will book again,2024-11-28,Yes,No
REV03574,BKG007546,CUST00075,TURF046,3,Value for money,2024-07-24,No,Yes
REV03575,BKG008432,CUST01275,TURF021,3,Clean facility,2026-05-01,Yes,No
REV03576,BKG007126,CUST00677,TURF003,1,Value for money,2025-06-04,Yes,No
REV03577,BKG001780,CUST02057,TURF050,4,Will book again,2024-05-27,Yes,No
REV03578,BKG003651,CUST02016,TURF028,4,Average experience,2025-07-14,Yes,No
REV03579,BKG003064,CUST00602,TURF032,4,Well maintained,2025-07-26,Yes,No
REV03580,BKG009387,CUST01525,TURF046,5,Friendly staff,2024-11-19,Yes,Yes
REV03581,BKG004572,CUST00912,TURF022,4,Great experience,2024-09-02,Yes,No
REV03582,BKG009258,CUST00676,TURF046,1,Average experience,2025-11-19,Yes,Yes
REV03583,BKG008194,CUST00476,TURF021,4,Average experience,2025-09-12,Yes,No
REV03584,BKG009407,CUST01085,TURF046,4,Clean facility,2025-06-19,Yes,No
REV03585,BKG005753,CUST02437,TURF024,5,Will book again,2024-11-15,Yes,No
REV03586,BKG008920,CUST02406,TURF027,3,Well maintained,2024-10-27,No,No
REV03587,BKG004060,CUST00638,TURF045,4,Clean facility,2024-12-11,Yes,Yes
REV03588,BKG003907,CUST02153,TURF009,4,Average experience,2025-01-07,Yes,Yes
REV03589,BKG001050,CUST00418,TURF038,5,Poor lighting,2024-04-14,Yes,Yes
REV03590,BKG009147,CUST01176,TURF030,3,Excellent surface quality,2025-06-19,No,Yes
REV03591,BKG001692,CUST00877,TURF006,5,Well maintained,2025-01-14,Yes,Yes
REV03592,BKG000681,CUST01997,TURF007,5,Poor lighting,2026-05-25,Yes,Yes
REV03593,BKG004688,CUST01110,TURF003,5,Poor lighting,2024-08-20,Yes,No
REV03594,BKG008530,CUST01777,TURF019,5,Will book again,2026-05-27,Yes,Yes
REV03595,BKG004758,CUST02136,TURF018,2,Great experience,2024-06-05,Yes,No
REV03596,BKG000582,CUST01334,TURF033,5,Clean facility,2025-08-05,Yes,Yes
REV03597,BKG006701,CUST01567,TURF049,4,Clean facility,2025-05-15,Yes,No
REV03598,BKG001069,CUST01697,TURF047,5,Crowded,2026-02-27,Yes,No
REV03599,BKG002779,CUST00341,TURF046,5,Crowded,2025-03-24,Yes,No
REV03600,BKG006192,CUST02346,TURF036,2,Well maintained,2026-03-30,No,No
REV03601,BKG000609,CUST00992,TURF049,5,Clean facility,2025-09-26,Yes,No
REV03602,BKG003769,CUST00332,TURF012,2,Will book again,2024-11-04,No,Yes
REV03603,BKG002005,CUST00252,TURF014,3,Well maintained,2025-10-01,Yes,No
REV03604,BKG002452,CUST00641,TURF018,5,Friendly staff,2025-03-04,Yes,No
REV03605,BKG002556,CUST02498,TURF001,4,Great experience,2025-06-24,Yes,No
REV03606,BKG009969,CUST01420,TURF019,3,Poor lighting,2024-06-19,Yes,No
REV03607,BKG003982,CUST01782,TURF045,2,Poor lighting,2025-08-08,Yes,No
REV03608,BKG007520,CUST00035,TURF019,1,Great experience,2025-11-13,No,No
REV03609,BKG004200,CUST02273,TURF043,4,Excellent surface quality,2025-05-19,Yes,No
REV03610,BKG000396,CUST00014,TURF042,5,Well maintained,2024-12-31,Yes,No
REV03611,BKG003894,CUST01245,TURF004,4,Well maintained,2025-11-01,Yes,No
REV03612,BKG000870,CUST00487,TURF031,3,Great experience,2025-07-31,No,No
REV03613,BKG008978,CUST00294,TURF032,4,Excellent surface quality,2024-01-31,Yes,Yes
REV03614,BKG007931,CUST00416,TURF010,4,Poor lighting,2024-05-25,Yes,Yes
REV03615,BKG002852,CUST02193,TURF003,2,Poor lighting,2024-04-02,No,Yes
REV03616,BKG004849,CUST00851,TURF027,5,Friendly staff,2025-10-26,Yes,No
REV03617,BKG002670,CUST01161,TURF022,5,Great experience,2025-01-09,Yes,No
REV03618,BKG003485,CUST02272,TURF014,5,Value for money,2025-12-10,Yes,No
REV03619,BKG006750,CUST01442,TURF020,5,Excellent surface quality,2024-08-19,Yes,Yes
REV03620,BKG005803,CUST02129,TURF011,5,Great experience,2024-02-22,Yes,No
REV03621,BKG006961,CUST01809,TURF036,5,Value for money,2024-11-19,Yes,No
REV03622,BKG003674,CUST02018,TURF020,4,Value for money,2025-09-07,Yes,No
REV03623,BKG002675,CUST00392,TURF025,5,Will book again,2026-05-28,Yes,No
REV03624,BKG009809,CUST00763,TURF029,4,Friendly staff,2024-10-27,Yes,No
REV03625,BKG000710,CUST01726,TURF018,2,Average experience,2024-06-18,No,No
REV03626,BKG005937,CUST00204,TURF019,4,Poor lighting,2025-11-29,Yes,No
REV03627,BKG003201,CUST00898,TURF004,4,Will book again,2026-01-29,Yes,Yes
REV03628,BKG007956,CUST01970,TURF010,3,Poor lighting,2025-01-30,No,No
REV03629,BKG004308,CUST02247,TURF027,4,Excellent surface quality,2024-03-04,Yes,No
REV03630,BKG005096,CUST02387,TURF040,4,Friendly staff,2025-11-13,Yes,No
REV03631,BKG007859,CUST00557,TURF017,2,Excellent surface quality,2025-04-08,Yes,No
REV03632,BKG001794,CUST00817,TURF042,4,Crowded,2024-04-30,Yes,Yes
REV03633,BKG004539,CUST00688,TURF033,5,Great experience,2026-03-07,Yes,Yes
REV03634,BKG009967,CUST00349,TURF008,5,Friendly staff,2026-02-13,Yes,No
REV03635,BKG007878,CUST00611,TURF026,4,Great experience,2025-10-07,Yes,No
REV03636,BKG002785,CUST01891,TURF005,1,Clean facility,2024-05-27,No,No
REV03637,BKG008319,CUST01845,TURF009,5,Value for money,2026-06-13,Yes,Yes
REV03638,BKG008070,CUST00153,TURF001,3,Clean facility,2025-05-28,Yes,No
REV03639,BKG000593,CUST00400,TURF025,5,Well maintained,2025-07-28,Yes,No
REV03640,BKG000445,CUST01613,TURF040,1,Excellent surface quality,2024-07-26,Yes,No
REV03641,BKG000648,CUST01855,TURF035,3,Value for money,2024-10-09,Yes,No
REV03642,BKG000836,CUST01393,TURF034,4,Well maintained,2024-07-23,Yes,No
REV03643,BKG004172,CUST01771,TURF020,5,Well maintained,2025-06-19,Yes,Yes
REV03644,BKG009638,CUST01181,TURF038,3,Great experience,2025-07-24,Yes,Yes
REV03645,BKG008719,CUST02308,TURF034,5,Poor lighting,2024-04-04,Yes,No
REV03646,BKG000969,CUST00634,TURF026,4,Great experience,2024-08-27,Yes,No
REV03647,BKG001562,CUST01394,TURF050,4,Poor lighting,2024-09-11,Yes,Yes
REV03648,BKG000754,CUST00549,TURF024,4,Poor lighting,2025-05-21,Yes,No
REV03649,BKG005027,CUST00137,TURF029,4,Clean facility,2025-08-15,Yes,No
REV03650,BKG008471,CUST00288,TURF043,1,Great experience,2026-04-10,No,No
REV03651,BKG000766,CUST02478,TURF011,5,Great experience,2025-08-11,Yes,No
REV03652,BKG006946,CUST00130,TURF016,3,Average experience,2025-03-01,Yes,No
REV03653,BKG004268,CUST01419,TURF026,5,Crowded,2025-12-15,Yes,No
REV03654,BKG009291,CUST01116,TURF012,4,Poor lighting,2024-11-11,Yes,Yes
REV03655,BKG001618,CUST01294,TURF015,5,Poor lighting,2024-09-20,Yes,Yes
REV03656,BKG007218,CUST01894,TURF041,4,Excellent surface quality,2024-07-02,Yes,No
REV03657,BKG004777,CUST01893,TURF030,5,Well maintained,2025-01-14,Yes,No
REV03658,BKG000964,CUST00725,TURF006,5,Excellent surface quality,2024-03-26,Yes,No
REV03659,BKG002742,CUST01792,TURF032,5,Great experience,2024-12-05,Yes,Yes
REV03660,BKG003655,CUST00679,TURF008,4,Average experience,2024-02-12,Yes,Yes
REV03661,BKG001229,CUST00391,TURF038,5,Excellent surface quality,2025-06-29,Yes,No
REV03662,BKG007923,CUST00251,TURF005,5,Clean facility,2024-07-13,Yes,No
REV03663,BKG001293,CUST00354,TURF049,5,Poor lighting,2025-12-27,Yes,No
REV03664,BKG000974,CUST00298,TURF032,5,Excellent surface quality,2026-03-19,Yes,No
REV03665,BKG000064,CUST00741,TURF023,4,Great experience,2025-01-30,Yes,No
REV03666,BKG005509,CUST01715,TURF038,5,Excellent surface quality,2025-05-09,Yes,Yes
REV03667,BKG007953,CUST00994,TURF048,3,Average experience,2026-06-13,No,No
REV03668,BKG009273,CUST00676,TURF025,3,Clean facility,2025-04-05,Yes,Yes
REV03669,BKG002239,CUST00712,TURF036,4,Value for money,2025-06-07,Yes,Yes
REV03670,BKG001850,CUST01775,TURF035,3,Value for money,2024-10-10,Yes,Yes
REV03671,BKG009360,CUST00537,TURF015,3,Value for money,2024-12-02,No,No
REV03672,BKG003488,CUST00858,TURF044,5,Value for money,2026-02-13,Yes,No
REV03673,BKG004809,CUST02164,TURF031,5,Poor lighting,2026-01-13,Yes,No
