SlotID,TurfID,SlotDate,StartTime,EndTime,DayOfWeek,Price,IsPeakHour,Status
SLOT014416,TURF045,2024-12-16,12:00,13:00,Monday,2500,No,Available
SLOT014417,TURF025,2025-02-15,16:00,17:00,Saturday,2500,No,Available
SLOT014418,TURF043,2025-10-10,20:00,21:00,Friday,1500,Yes,Available
SLOT014419,TURF011,2026-04-08,09:00,10:00,Wednesday,2500,No,Available
SLOT014420,TURF037,2024-12-31,20:00,21:00,Tuesday,1500,Yes,Available
SLOT014421,TURF028,2024-05-08,22:00,23:00,Wednesday,1500,No,Available
SLOT014422,TURF024,2024-10-23,14:00,15:00,Wednesday,1000,No,Booked
SLOT014423,TURF003,2025-01-15,22:00,23:00,Wednesday,1000,No,Available
SLOT014424,TURF042,2025-06-12,14:00,15:00,Thursday,1500,No,Booked
SLOT014425,TURF049,2025-09-24,11:00,12:00,Wednesday,800,No,Booked
SLOT014426,TURF027,2026-04-08,11:00,12:00,Wednesday,1800,No,Booked
SLOT014427,TURF025,2024-04-01,09:00,10:00,Monday,2500,No,Available
SLOT014428,TURF013,2026-04-02,06:00,07:00,Thursday,1500,No,Booked
SLOT014429,TURF034,2026-03-06,13:00,14:00,Friday,1200,No,Booked
SLOT014430,TURF020,2024-06-19,22:00,23:00,Wednesday,1500,No,Available
SLOT014431,TURF023,2025-12-15,18:00,19:00,Monday,1500,Yes,Booked
SLOT014432,TURF022,2024-05-04,07:00,08:00,Saturday,1800,No,Available
SLOT014433,TURF042,2024-12-28,12:00,13:00,Saturday,1500,No,Booked
SLOT014434,TURF046,2025-01-05,13:00,14:00,Sunday,800,No,Booked
SLOT014435,TURF023,2025-02-02,17:00,18:00,Sunday,1500,No,Booked
SLOT014436,TURF006,2026-04-13,13:00,14:00,Monday,1500,No,Available
SLOT014437,TURF023,2025-10-28,15:00,16:00,Tuesday,1500,No,Available
SLOT014438,TURF011,2025-09-26,21:00,22:00,Friday,2500,Yes,Blocked
SLOT014439,TURF043,2025-04-09,11:00,12:00,Wednesday,1500,No,Booked
SLOT014440,TURF026,2025-07-21,13:00,14:00,Monday,1500,No,Available
SLOT014441,TURF018,2024-09-05,10:00,11:00,Thursday,1200,No,Booked
SLOT014442,TURF011,2026-03-28,13:00,14:00,Saturday,2500,No,Blocked
SLOT014443,TURF039,2025-04-10,22:00,23:00,Thursday,2500,No,Booked
SLOT014444,TURF043,2026-06-29,14:00,15:00,Monday,1500,No,Available
SLOT014445,TURF003,2026-06-19,18:00,19:00,Friday,1000,Yes,Available
SLOT014446,TURF003,2025-10-08,10:00,11:00,Wednesday,1000,No,Available
SLOT014447,TURF040,2026-06-11,12:00,13:00,Thursday,2000,No,Available
SLOT014448,TURF008,2025-12-10,16:00,17:00,Wednesday,1000,No,Booked
SLOT014449,TURF028,2024-06-08,11:00,12:00,Saturday,1500,No,Available
SLOT014450,TURF012,2025-10-10,09:00,10:00,Friday,1000,No,Available
SLOT014451,TURF020,2026-02-03,16:00,17:00,Tuesday,1500,No,Booked
SLOT014452,TURF001,2024-03-29,12:00,13:00,Friday,1000,No,Booked
SLOT014453,TURF020,2025-11-21,06:00,07:00,Friday,1500,No,Available
SLOT014454,TURF020,2025-04-01,17:00,18:00,Tuesday,1500,No,Booked
SLOT014455,TURF011,2026-01-01,19:00,20:00,Thursday,2500,Yes,Booked
SLOT014456,TURF036,2025-06-13,10:00,11:00,Friday,2500,No,Booked
SLOT014457,TURF015,2026-02-26,11:00,12:00,Thursday,2500,No,Available
SLOT014458,TURF027,2025-05-07,06:00,07:00,Wednesday,1800,No,Booked
SLOT014459,TURF029,2025-02-24,21:00,22:00,Monday,2000,Yes,Available
SLOT014460,TURF042,2024-09-08,07:00,08:00,Sunday,1500,No,Booked
SLOT014461,TURF014,2025-12-18,15:00,16:00,Thursday,1500,No,Available
SLOT014462,TURF004,2024-08-20,07:00,08:00,Tuesday,1000,No,Booked
SLOT014463,TURF013,2025-10-02,07:00,08:00,Thursday,1500,No,Booked
SLOT014464,TURF022,2024-12-07,07:00,08:00,Saturday,1800,No,Available
SLOT014465,TURF005,2026-05-16,21:00,22:00,Saturday,1200,Yes,Available
SLOT014466,TURF009,2024-08-07,17:00,18:00,Wednesday,1000,No,Available
SLOT014467,TURF048,2024-02-19,13:00,14:00,Monday,1800,No,Booked
SLOT014468,TURF038,2025-07-14,11:00,12:00,Monday,800,No,Booked
SLOT014469,TURF037,2024-04-11,19:00,20:00,Thursday,1500,Yes,Available
SLOT014470,TURF009,2025-01-28,22:00,23:00,Tuesday,1000,No,Available
SLOT014471,TURF008,2025-10-04,11:00,12:00,Saturday,1000,No,Available
SLOT014472,TURF037,2025-12-14,10:00,11:00,Sunday,1500,No,Booked
SLOT014473,TURF044,2024-08-04,16:00,17:00,Sunday,1000,No,Booked
SLOT014474,TURF030,2025-10-29,15:00,16:00,Wednesday,2500,No,Booked
SLOT014475,TURF041,2025-03-04,13:00,14:00,Tuesday,2000,No,Booked
SLOT014476,TURF015,2025-01-17,08:00,09:00,Friday,2500,No,Booked
SLOT014477,TURF013,2024-06-18,20:00,21:00,Tuesday,1500,Yes,Available
SLOT014478,TURF030,2026-05-22,19:00,20:00,Friday,2500,Yes,Available
SLOT014479,TURF046,2025-03-06,09:00,10:00,Thursday,800,No,Booked
SLOT014480,TURF007,2026-04-07,15:00,16:00,Tuesday,1500,No,Booked
SLOT014481,TURF008,2026-06-15,15:00,16:00,Monday,1000,No,Available
SLOT014482,TURF048,2025-03-02,06:00,07:00,Sunday,1800,No,Booked
SLOT014483,TURF030,2026-05-15,18:00,19:00,Friday,2500,Yes,Booked
SLOT014484,TURF017,2024-09-17,07:00,08:00,Tuesday,1200,No,Booked
SLOT014485,TURF038,2024-08-22,13:00,14:00,Thursday,800,No,Available
SLOT014486,TURF005,2024-08-05,07:00,08:00,Monday,1200,No,Booked
SLOT014487,TURF030,2024-04-21,15:00,16:00,Sunday,2500,No,Booked
SLOT014488,TURF006,2025-12-27,16:00,17:00,Saturday,1500,No,Available
SLOT014489,TURF049,2025-02-02,19:00,20:00,Sunday,800,Yes,Available
SLOT014490,TURF020,2025-10-29,15:00,16:00,Wednesday,1500,No,Booked
SLOT014491,TURF022,2025-06-15,10:00,11:00,Sunday,1800,No,Available
SLOT014492,TURF006,2025-06-20,16:00,17:00,Friday,1500,No,Booked
SLOT014493,TURF002,2025-10-17,16:00,17:00,Friday,2500,No,Booked
SLOT014494,TURF046,2024-06-03,15:00,16:00,Monday,800,No,Booked
SLOT014495,TURF023,2024-06-06,21:00,22:00,Thursday,1500,Yes,Available
SLOT014496,TURF016,2024-01-14,17:00,18:00,Sunday,2000,No,Available
SLOT014497,TURF049,2025-04-26,09:00,10:00,Saturday,800,No,Available
SLOT014498,TURF042,2026-02-04,09:00,10:00,Wednesday,1500,No,Booked
SLOT014499,TURF024,2024-05-07,12:00,13:00,Tuesday,1000,No,Booked
SLOT014500,TURF007,2024-06-22,08:00,09:00,Saturday,1500,No,Booked
SLOT014501,TURF044,2026-05-03,13:00,14:00,Sunday,1000,No,Booked
SLOT014502,TURF042,2025-05-11,14:00,15:00,Sunday,1500,No,Available
SLOT014503,TURF031,2026-06-23,19:00,20:00,Tuesday,2000,Yes,Booked
SLOT014504,TURF016,2026-01-29,19:00,20:00,Thursday,2000,Yes,Available
SLOT014505,TURF001,2024-02-19,10:00,11:00,Monday,1000,No,Booked
SLOT014506,TURF026,2026-07-05,08:00,09:00,Sunday,1500,No,Available
SLOT014507,TURF041,2026-05-09,20:00,21:00,Saturday,2000,Yes,Available
SLOT014508,TURF044,2024-05-15,07:00,08:00,Wednesday,1000,No,Booked
SLOT014509,TURF019,2024-05-08,09:00,10:00,Wednesday,1000,No,Booked
SLOT014510,TURF003,2026-02-08,11:00,12:00,Sunday,1000,No,Available
SLOT014511,TURF046,2025-09-27,17:00,18:00,Saturday,800,No,Booked
SLOT014512,TURF049,2024-10-19,21:00,22:00,Saturday,800,Yes,Booked
SLOT014513,TURF034,2026-04-24,15:00,16:00,Friday,1200,No,Available
SLOT014514,TURF012,2025-10-25,20:00,21:00,Saturday,1000,Yes,Booked
SLOT014515,TURF034,2025-09-05,14:00,15:00,Friday,1200,No,Available
SLOT014516,TURF017,2025-10-15,12:00,13:00,Wednesday,1200,No,Available
SLOT014517,TURF013,2025-02-16,14:00,15:00,Sunday,1500,No,Available
SLOT014518,TURF033,2025-08-09,06:00,07:00,Saturday,1000,No,Booked
SLOT014519,TURF007,2025-09-01,12:00,13:00,Monday,1500,No,Available
SLOT014520,TURF042,2025-02-20,08:00,09:00,Thursday,1500,No,Available
SLOT014521,TURF049,2024-11-13,12:00,13:00,Wednesday,800,No,Available
SLOT014522,TURF012,2026-06-05,07:00,08:00,Friday,1000,No,Available
SLOT014523,TURF048,2025-11-17,13:00,14:00,Monday,1800,No,Available
SLOT014524,TURF040,2025-01-17,14:00,15:00,Friday,2000,No,Booked
SLOT014525,TURF016,2026-03-22,17:00,18:00,Sunday,2000,No,Blocked
SLOT014526,TURF045,2026-01-08,07:00,08:00,Thursday,2500,No,Booked
SLOT014527,TURF022,2024-07-28,21:00,22:00,Sunday,1800,Yes,Available
SLOT014528,TURF042,2025-10-09,07:00,08:00,Thursday,1500,No,Booked
SLOT014529,TURF009,2026-05-07,06:00,07:00,Thursday,1000,No,Booked
SLOT014530,TURF029,2025-03-27,21:00,22:00,Thursday,2000,Yes,Available
SLOT014531,TURF028,2024-12-01,17:00,18:00,Sunday,1500,No,Booked
SLOT014532,TURF019,2026-06-27,18:00,19:00,Saturday,1000,Yes,Available
SLOT014533,TURF012,2026-07-06,12:00,13:00,Monday,1000,No,Booked
SLOT014534,TURF039,2025-08-28,21:00,22:00,Thursday,2500,Yes,Available
SLOT014535,TURF016,2026-05-05,07:00,08:00,Tuesday,2000,No,Available
SLOT014536,TURF012,2025-09-14,09:00,10:00,Sunday,1000,No,Available
SLOT014537,TURF046,2024-07-09,06:00,07:00,Tuesday,800,No,Booked
SLOT014538,TURF004,2024-06-13,13:00,14:00,Thursday,1000,No,Booked
SLOT014539,TURF026,2024-10-07,08:00,09:00,Monday,1500,No,Available
SLOT014540,TURF026,2025-03-03,22:00,23:00,Monday,1500,No,Available
SLOT014541,TURF010,2025-03-28,13:00,14:00,Friday,2500,No,Available
SLOT014542,TURF035,2024-04-05,16:00,17:00,Friday,800,No,Booked
SLOT014543,TURF030,2025-07-22,09:00,10:00,Tuesday,2500,No,Available
SLOT014544,TURF016,2025-11-26,22:00,23:00,Wednesday,2000,No,Booked
SLOT014545,TURF046,2026-02-06,06:00,07:00,Friday,800,No,Available
SLOT014546,TURF008,2025-12-03,19:00,20:00,Wednesday,1000,Yes,Available
SLOT014547,TURF037,2024-06-23,07:00,08:00,Sunday,1500,No,Booked
SLOT014548,TURF049,2025-04-15,06:00,07:00,Tuesday,800,No,Available
SLOT014549,TURF047,2024-01-14,22:00,23:00,Sunday,1200,No,Available
SLOT014550,TURF010,2024-12-15,15:00,16:00,Sunday,2500,No,Booked
SLOT014551,TURF003,2026-01-17,19:00,20:00,Saturday,1000,Yes,Booked
SLOT014552,TURF037,2025-01-21,15:00,16:00,Tuesday,1500,No,Available
SLOT014553,TURF049,2024-10-10,13:00,14:00,Thursday,800,No,Booked
SLOT014554,TURF037,2025-09-12,16:00,17:00,Friday,1500,No,Booked
SLOT014555,TURF038,2024-12-29,17:00,18:00,Sunday,800,No,Available
SLOT014556,TURF036,2026-05-02,10:00,11:00,Saturday,2500,No,Booked
SLOT014557,TURF047,2025-05-16,10:00,11:00,Friday,1200,No,Available
SLOT014558,TURF048,2024-09-08,06:00,07:00,Sunday,1800,No,Booked
SLOT014559,TURF036,2025-04-14,17:00,18:00,Monday,2500,No,Booked
SLOT014560,TURF028,2026-07-12,20:00,21:00,Sunday,1500,Yes,Booked
SLOT014561,TURF037,2024-11-28,10:00,11:00,Thursday,1500,No,Booked
SLOT014562,TURF048,2025-01-26,18:00,19:00,Sunday,1800,Yes,Booked
SLOT014563,TURF045,2026-02-16,12:00,13:00,Monday,2500,No,Booked
SLOT014564,TURF030,2024-08-20,19:00,20:00,Tuesday,2500,Yes,Booked
SLOT014565,TURF004,2025-10-07,16:00,17:00,Tuesday,1000,No,Booked
SLOT014566,TURF033,2025-04-14,10:00,11:00,Monday,1000,No,Available
SLOT014567,TURF005,2024-05-22,12:00,13:00,Wednesday,1200,No,Booked
SLOT014568,TURF013,2024-03-29,13:00,14:00,Friday,1500,No,Booked
SLOT014569,TURF006,2024-05-29,17:00,18:00,Wednesday,1500,No,Booked
SLOT014570,TURF003,2024-02-06,21:00,22:00,Tuesday,1000,Yes,Available
SLOT014571,TURF037,2026-06-04,10:00,11:00,Thursday,1500,No,Booked
SLOT014572,TURF050,2026-05-27,19:00,20:00,Wednesday,1800,Yes,Available
SLOT014573,TURF018,2024-03-19,21:00,22:00,Tuesday,1200,Yes,Blocked
SLOT014574,TURF017,2024-06-04,14:00,15:00,Tuesday,1200,No,Available
SLOT014575,TURF036,2026-03-18,07:00,08:00,Wednesday,2500,No,Booked
SLOT014576,TURF041,2026-02-20,18:00,19:00,Friday,2000,Yes,Booked
SLOT014577,TURF021,2025-07-13,18:00,19:00,Sunday,2500,Yes,Available
SLOT014578,TURF039,2026-06-09,14:00,15:00,Tuesday,2500,No,Booked
SLOT014579,TURF020,2025-10-15,17:00,18:00,Wednesday,1500,No,Available
SLOT014580,TURF031,2025-09-02,22:00,23:00,Tuesday,2000,No,Available
SLOT014581,TURF044,2026-05-09,10:00,11:00,Saturday,1000,No,Available
SLOT014582,TURF031,2024-03-11,14:00,15:00,Monday,2000,No,Booked
SLOT014583,TURF041,2026-04-24,21:00,22:00,Friday,2000,Yes,Booked
SLOT014584,TURF001,2025-07-13,20:00,21:00,Sunday,1000,Yes,Available
SLOT014585,TURF020,2025-07-13,16:00,17:00,Sunday,1500,No,Blocked
SLOT014586,TURF013,2025-07-13,06:00,07:00,Sunday,1500,No,Booked
SLOT014587,TURF026,2024-03-29,09:00,10:00,Friday,1500,No,Available
SLOT014588,TURF018,2024-05-05,11:00,12:00,Sunday,1200,No,Available
SLOT014589,TURF002,2025-08-04,12:00,13:00,Monday,2500,No,Available
SLOT014590,TURF041,2026-03-08,20:00,21:00,Sunday,2000,Yes,Blocked
SLOT014591,TURF037,2024-06-05,10:00,11:00,Wednesday,1500,No,Available
SLOT014592,TURF040,2024-03-30,06:00,07:00,Saturday,2000,No,Available
SLOT014593,TURF037,2025-09-01,06:00,07:00,Monday,1500,No,Booked
SLOT014594,TURF011,2024-04-13,10:00,11:00,Saturday,2500,No,Booked
SLOT014595,TURF031,2026-06-17,09:00,10:00,Wednesday,2000,No,Available
SLOT014596,TURF010,2026-06-26,08:00,09:00,Friday,2500,No,Booked
SLOT014597,TURF018,2025-10-02,08:00,09:00,Thursday,1200,No,Available
SLOT014598,TURF039,2026-03-24,20:00,21:00,Tuesday,2500,Yes,Booked
SLOT014599,TURF022,2025-07-25,20:00,21:00,Friday,1800,Yes,Booked
SLOT014600,TURF044,2025-02-25,12:00,13:00,Tuesday,1000,No,Booked
SLOT014601,TURF008,2024-02-02,11:00,12:00,Friday,1000,No,Booked
SLOT014602,TURF003,2024-07-24,15:00,16:00,Wednesday,1000,No,Available
SLOT014603,TURF048,2024-06-10,09:00,10:00,Monday,1800,No,Booked
SLOT014604,TURF008,2025-11-21,07:00,08:00,Friday,1000,No,Available
SLOT014605,TURF049,2024-01-10,17:00,18:00,Wednesday,800,No,Booked
SLOT014606,TURF029,2024-02-19,22:00,23:00,Monday,2000,No,Available
SLOT014607,TURF044,2025-11-04,21:00,22:00,Tuesday,1000,Yes,Booked
SLOT014608,TURF039,2024-07-02,22:00,23:00,Tuesday,2500,No,Booked
SLOT014609,TURF009,2025-10-30,22:00,23:00,Thursday,1000,No,Booked
SLOT014610,TURF032,2024-10-29,08:00,09:00,Tuesday,800,No,Booked
SLOT014611,TURF002,2025-04-17,20:00,21:00,Thursday,2500,Yes,Booked
SLOT014612,TURF040,2025-05-15,21:00,22:00,Thursday,2000,Yes,Booked
SLOT014613,TURF030,2025-02-10,22:00,23:00,Monday,2500,No,Booked
SLOT014614,TURF039,2026-06-06,21:00,22:00,Saturday,2500,Yes,Booked
SLOT014615,TURF025,2025-02-13,20:00,21:00,Thursday,2500,Yes,Booked
SLOT014616,TURF048,2026-05-28,12:00,13:00,Thursday,1800,No,Available
SLOT014617,TURF022,2024-09-16,10:00,11:00,Monday,1800,No,Available
SLOT014618,TURF018,2024-02-01,22:00,23:00,Thursday,1200,No,Available
SLOT014619,TURF024,2025-09-30,09:00,10:00,Tuesday,1000,No,Booked
SLOT014620,TURF036,2025-12-03,19:00,20:00,Wednesday,2500,Yes,Available
SLOT014621,TURF041,2025-07-01,18:00,19:00,Tuesday,2000,Yes,Available
SLOT014622,TURF022,2026-05-05,17:00,18:00,Tuesday,1800,No,Available
SLOT014623,TURF021,2024-03-18,16:00,17:00,Monday,2500,No,Available
SLOT014624,TURF037,2024-06-16,20:00,21:00,Sunday,1500,Yes,Booked
SLOT014625,TURF032,2025-08-31,22:00,23:00,Sunday,800,No,Available
SLOT014626,TURF038,2026-06-20,22:00,23:00,Saturday,800,No,Booked
SLOT014627,TURF032,2024-12-02,15:00,16:00,Monday,800,No,Available
SLOT014628,TURF025,2026-03-05,10:00,11:00,Thursday,2500,No,Booked
SLOT014629,TURF018,2025-09-04,11:00,12:00,Thursday,1200,No,Blocked
SLOT014630,TURF030,2025-07-11,18:00,19:00,Friday,2500,Yes,Available
SLOT014631,TURF050,2025-06-17,06:00,07:00,Tuesday,1800,No,Booked
SLOT014632,TURF002,2025-06-21,07:00,08:00,Saturday,2500,No,Available
SLOT014633,TURF014,2024-11-06,15:00,16:00,Wednesday,1500,No,Booked
SLOT014634,TURF027,2025-03-05,12:00,13:00,Wednesday,1800,No,Booked
SLOT014635,TURF008,2025-05-30,16:00,17:00,Friday,1000,No,Booked
SLOT014636,TURF010,2024-03-30,18:00,19:00,Saturday,2500,Yes,Booked
SLOT014637,TURF010,2024-02-19,07:00,08:00,Monday,2500,No,Available
SLOT014638,TURF001,2025-08-25,20:00,21:00,Monday,1000,Yes,Available
SLOT014639,TURF035,2025-01-24,20:00,21:00,Friday,800,Yes,Booked
SLOT014640,TURF001,2025-09-16,17:00,18:00,Tuesday,1000,No,Booked
SLOT014641,TURF034,2025-12-02,06:00,07:00,Tuesday,1200,No,Booked
SLOT014642,TURF001,2024-08-31,13:00,14:00,Saturday,1000,No,Available
SLOT014643,TURF017,2025-06-23,21:00,22:00,Monday,1200,Yes,Booked
SLOT014644,TURF032,2026-04-14,21:00,22:00,Tuesday,800,Yes,Booked
SLOT014645,TURF026,2024-10-25,06:00,07:00,Friday,1500,No,Available
SLOT014646,TURF019,2024-05-25,13:00,14:00,Saturday,1000,No,Available
SLOT014647,TURF003,2024-06-18,09:00,10:00,Tuesday,1000,No,Booked
SLOT014648,TURF040,2024-08-18,07:00,08:00,Sunday,2000,No,Booked
SLOT014649,TURF050,2024-08-10,11:00,12:00,Saturday,1800,No,Available
SLOT014650,TURF037,2024-03-11,19:00,20:00,Monday,1500,Yes,Booked
SLOT014651,TURF014,2024-03-30,18:00,19:00,Saturday,1500,Yes,Booked
SLOT014652,TURF038,2026-03-23,10:00,11:00,Monday,800,No,Booked
SLOT014653,TURF038,2025-10-31,14:00,15:00,Friday,800,No,Available
SLOT014654,TURF003,2024-11-24,19:00,20:00,Sunday,1000,Yes,Available
SLOT014655,TURF046,2025-12-03,09:00,10:00,Wednesday,800,No,Available
SLOT014656,TURF040,2024-11-25,13:00,14:00,Monday,2000,No,Available
SLOT014657,TURF013,2026-04-11,22:00,23:00,Saturday,1500,No,Available
SLOT014658,TURF022,2024-04-19,07:00,08:00,Friday,1800,No,Booked
SLOT014659,TURF035,2025-10-07,09:00,10:00,Tuesday,800,No,Booked
SLOT014660,TURF004,2025-03-14,11:00,12:00,Friday,1000,No,Booked
SLOT014661,TURF008,2024-04-11,17:00,18:00,Thursday,1000,No,Blocked
SLOT014662,TURF008,2025-10-06,09:00,10:00,Monday,1000,No,Booked
SLOT014663,TURF050,2024-12-20,06:00,07:00,Friday,1800,No,Available
SLOT014664,TURF049,2025-08-20,11:00,12:00,Wednesday,800,No,Available
SLOT014665,TURF039,2024-06-19,22:00,23:00,Wednesday,2500,No,Booked
SLOT014666,TURF036,2024-07-17,06:00,07:00,Wednesday,2500,No,Booked
SLOT014667,TURF038,2024-08-19,13:00,14:00,Monday,800,No,Booked
SLOT014668,TURF042,2025-03-17,16:00,17:00,Monday,1500,No,Available
SLOT014669,TURF030,2024-07-03,19:00,20:00,Wednesday,2500,Yes,Available
SLOT014670,TURF042,2025-12-28,08:00,09:00,Sunday,1500,No,Booked
SLOT014671,TURF043,2026-05-09,18:00,19:00,Saturday,1500,Yes,Booked
SLOT014672,TURF028,2026-02-04,21:00,22:00,Wednesday,1500,Yes,Available
SLOT014673,TURF007,2025-01-30,20:00,21:00,Thursday,1500,Yes,Available
SLOT014674,TURF024,2026-03-29,06:00,07:00,Sunday,1000,No,Booked
SLOT014675,TURF042,2024-05-13,07:00,08:00,Monday,1500,No,Available
SLOT014676,TURF041,2024-05-20,07:00,08:00,Monday,2000,No,Booked
SLOT014677,TURF038,2026-02-26,12:00,13:00,Thursday,800,No,Available
SLOT014678,TURF004,2024-06-03,18:00,19:00,Monday,1000,Yes,Available
SLOT014679,TURF007,2026-06-07,09:00,10:00,Sunday,1500,No,Booked
SLOT014680,TURF011,2025-02-03,11:00,12:00,Monday,2500,No,Available
SLOT014681,TURF041,2026-01-07,12:00,13:00,Wednesday,2000,No,Booked
SLOT014682,TURF044,2025-12-14,14:00,15:00,Sunday,1000,No,Booked
SLOT014683,TURF020,2024-07-28,19:00,20:00,Sunday,1500,Yes,Blocked
SLOT014684,TURF035,2025-11-01,06:00,07:00,Saturday,800,No,Blocked
SLOT014685,TURF026,2026-02-21,18:00,19:00,Saturday,1500,Yes,Booked
SLOT014686,TURF033,2024-09-13,16:00,17:00,Friday,1000,No,Available
SLOT014687,TURF042,2025-12-04,15:00,16:00,Thursday,1500,No,Available
SLOT014688,TURF040,2026-05-17,22:00,23:00,Sunday,2000,No,Available
SLOT014689,TURF041,2024-05-26,12:00,13:00,Sunday,2000,No,Available
SLOT014690,TURF048,2026-05-19,17:00,18:00,Tuesday,1800,No,Available
SLOT014691,TURF044,2025-07-22,07:00,08:00,Tuesday,1000,No,Available
SLOT014692,TURF027,2024-06-09,21:00,22:00,Sunday,1800,Yes,Booked
SLOT014693,TURF045,2024-06-07,06:00,07:00,Friday,2500,No,Booked
SLOT014694,TURF004,2025-10-25,15:00,16:00,Saturday,1000,No,Booked
SLOT014695,TURF009,2026-03-11,07:00,08:00,Wednesday,1000,No,Booked
SLOT014696,TURF040,2025-12-22,09:00,10:00,Monday,2000,No,Available
SLOT014697,TURF007,2025-02-12,17:00,18:00,Wednesday,1500,No,Booked
SLOT014698,TURF008,2024-04-06,16:00,17:00,Saturday,1000,No,Booked
SLOT014699,TURF014,2026-03-12,14:00,15:00,Thursday,1500,No,Booked
SLOT014700,TURF032,2025-01-18,11:00,12:00,Saturday,800,No,Blocked
SLOT014701,TURF010,2025-05-09,13:00,14:00,Friday,2500,No,Available
SLOT014702,TURF008,2025-02-02,16:00,17:00,Sunday,1000,No,Booked
SLOT014703,TURF024,2026-01-20,12:00,13:00,Tuesday,1000,No,Available
SLOT014704,TURF042,2024-06-23,07:00,08:00,Sunday,1500,No,Blocked
SLOT014705,TURF011,2026-05-18,07:00,08:00,Monday,2500,No,Available
SLOT014706,TURF029,2024-06-17,10:00,11:00,Monday,2000,No,Booked
SLOT014707,TURF029,2025-07-16,15:00,16:00,Wednesday,2000,No,Available
SLOT014708,TURF031,2024-01-02,06:00,07:00,Tuesday,2000,No,Available
SLOT014709,TURF020,2024-11-28,20:00,21:00,Thursday,1500,Yes,Booked
SLOT014710,TURF028,2024-07-20,06:00,07:00,Saturday,1500,No,Available
SLOT014711,TURF019,2026-02-20,13:00,14:00,Friday,1000,No,Booked
SLOT014712,TURF028,2025-07-24,06:00,07:00,Thursday,1500,No,Booked
SLOT014713,TURF034,2025-01-12,20:00,21:00,Sunday,1200,Yes,Booked
SLOT014714,TURF009,2026-01-30,18:00,19:00,Friday,1000,Yes,Available
SLOT014715,TURF013,2024-11-02,11:00,12:00,Saturday,1500,No,Available
SLOT014716,TURF007,2024-07-14,20:00,21:00,Sunday,1500,Yes,Available
SLOT014717,TURF022,2024-02-02,09:00,10:00,Friday,1800,No,Available
SLOT014718,TURF024,2024-08-30,08:00,09:00,Friday,1000,No,Booked
SLOT014719,TURF031,2024-10-31,21:00,22:00,Thursday,2000,Yes,Available
SLOT014720,TURF028,2026-03-23,19:00,20:00,Monday,1500,Yes,Blocked
SLOT014721,TURF013,2025-09-18,12:00,13:00,Thursday,1500,No,Booked
SLOT014722,TURF026,2024-03-13,17:00,18:00,Wednesday,1500,No,Booked
SLOT014723,TURF039,2024-06-24,14:00,15:00,Monday,2500,No,Available
SLOT014724,TURF001,2025-06-22,15:00,16:00,Sunday,1000,No,Available
SLOT014725,TURF005,2024-05-31,09:00,10:00,Friday,1200,No,Available
SLOT014726,TURF021,2026-05-19,21:00,22:00,Tuesday,2500,Yes,Booked
SLOT014727,TURF022,2024-06-25,12:00,13:00,Tuesday,1800,No,Booked
SLOT014728,TURF042,2024-07-07,14:00,15:00,Sunday,1500,No,Booked
SLOT014729,TURF021,2025-07-29,12:00,13:00,Tuesday,2500,No,Available
SLOT014730,TURF016,2026-07-08,06:00,07:00,Wednesday,2000,No,Booked
SLOT014731,TURF038,2025-08-13,12:00,13:00,Wednesday,800,No,Available
SLOT014732,TURF043,2026-04-25,16:00,17:00,Saturday,1500,No,Booked
SLOT014733,TURF001,2025-10-07,20:00,21:00,Tuesday,1000,Yes,Available
SLOT014734,TURF017,2025-04-08,16:00,17:00,Tuesday,1200,No,Blocked
SLOT014735,TURF034,2025-02-12,12:00,13:00,Wednesday,1200,No,Available
SLOT014736,TURF017,2024-07-25,14:00,15:00,Thursday,1200,No,Booked
SLOT014737,TURF042,2026-03-24,08:00,09:00,Tuesday,1500,No,Available
SLOT014738,TURF020,2024-08-19,13:00,14:00,Monday,1500,No,Booked
SLOT014739,TURF016,2025-01-15,19:00,20:00,Wednesday,2000,Yes,Booked
SLOT014740,TURF031,2025-11-22,14:00,15:00,Saturday,2000,No,Booked
SLOT014741,TURF017,2025-03-10,20:00,21:00,Monday,1200,Yes,Booked
SLOT014742,TURF018,2025-09-12,16:00,17:00,Friday,1200,No,Available
SLOT014743,TURF011,2025-09-19,06:00,07:00,Friday,2500,No,Booked
