PaymentID,BookingID,CustomerID,PaymentDate,PaymentTime,BaseAmount,TaxAmount,TotalAmount,PaymentMethod,PaymentGateway,TransactionID,PaymentStatus,RefundAmount
PAY006942,BKG009144,CUST00141,2024-03-18,00:19:00,2000,360,2360,Wallet,Instamojo,TXN9168584165Ph,Success,0
PAY006943,BKG006232,CUST02287,2024-04-02,00:25:00,2500,450,2950,Cash,Paytm,TXN1639931973Vo,Success,0
PAY006944,BKG006679,CUST01271,2025-11-11,00:30:00,2500,450,2950,Net Banking,CCAvenue,TXN0868939777Sd,Success,0
PAY006945,BKG006307,CUST01347,2025-12-23,00:07:00,1200,216,1416,Debit Card,Paytm,TXN4251995290pb,Success,0
PAY006946,BKG000653,CUST02350,2025-07-25,00:09:00,2500,450,2950,Credit Card,Instamojo,TXN6956945974Ph,Success,0
PAY006947,BKG009721,CUST02352,2025-08-26,00:28:00,1200,216,1416,Debit Card,Razorpay,TXN4518736515Gw,Pending,0
PAY006948,BKG005364,CUST02209,2024-02-29,00:25:00,1000,180,1180,Credit Card,Cashfree,TXN4345920213sJ,Failed,0
PAY006949,BKG005635,CUST00933,2025-07-11,00:06:00,2500,450,2950,Wallet,Instamojo,TXN2024633832Gd,Success,0
PAY006950,BKG005227,CUST00861,2025-07-27,00:15:00,1200,216,1416,UPI,Cashfree,TXN2873539411Cp,Success,0
PAY006951,BKG008805,CUST01471,2024-07-20,00:10:00,1200,216,1416,Debit Card,Razorpay,TXN7178458758yP,Success,0
PAY006952,BKG000960,CUST01498,2024-06-02,00:03:00,1000,180,1180,UPI,Instamojo,TXN2857433116rC,Success,0
PAY006953,BKG007446,CUST01466,2024-01-05,00:12:00,1000,180,1180,Net Banking,PayU,TXN8961053607sT,Success,0
PAY006954,BKG004550,CUST00973,2024-09-12,00:03:00,1200,216,1416,UPI,Instamojo,TXN3398998090Dw,Refunded,1416
PAY006955,BKG009020,CUST00859,2024-06-09,00:29:00,1500,270,1770,Wallet,Instamojo,TXN0433159998PG,Success,0
PAY006956,BKG004331,CUST01041,2024-12-18,00:21:00,2500,450,2950,UPI,PayU,TXN7046281593nX,Success,0
PAY006957,BKG002158,CUST01095,2025-07-25,00:25:00,2500,450,2950,UPI,Instamojo,TXN6883011606rf,Failed,0
PAY006958,BKG007304,CUST00177,2025-11-26,00:20:00,1000,180,1180,Debit Card,Paytm,TXN6681357631hK,Success,0
PAY006959,BKG006080,CUST01151,2025-02-05,00:22:00,1200,216,1416,Cash,Instamojo,TXN7921831608ID,Success,0
PAY006960,BKG007770,CUST01276,2025-12-31,00:09:00,2500,450,2950,Net Banking,PayU,TXN4535187863Hv,Success,0
PAY006961,BKG004324,CUST00784,2026-03-11,00:06:00,1500,270,1770,Debit Card,Paytm,TXN8477267950nu,Failed,0
PAY006962,BKG005809,CUST01016,2026-06-02,00:19:00,800,144,944,Debit Card,Instamojo,TXN5889053325vF,Pending,0
PAY006963,BKG002008,CUST01464,2025-10-01,00:11:00,1000,180,1180,Wallet,Paytm,TXN5974887697ct,Success,0
PAY006964,BKG002055,CUST01189,2025-03-23,00:16:00,2500,450,2950,Credit Card,Paytm,TXN2202445890kT,Success,0
PAY006965,BKG003205,CUST01217,2024-07-15,00:11:00,2000,360,2360,Net Banking,PayU,TXN3702402418EK,Failed,0
PAY006966,BKG003140,CUST02267,2024-11-23,00:08:00,2000,360,2360,Net Banking,Instamojo,TXN8785928686FX,Success,0
PAY006967,BKG009252,CUST01990,2025-02-20,00:28:00,2500,450,2950,Cash,Razorpay,TXN1491696801xP,Refunded,2950
PAY006968,BKG009194,CUST02155,2026-03-08,00:11:00,1000,180,1180,Credit Card,CCAvenue,TXN9885101184Rj,Success,0
PAY006969,BKG008924,CUST01519,2024-08-31,00:01:00,2000,360,2360,UPI,CCAvenue,TXN5264051795HK,Success,0
PAY006970,BKG001186,CUST01899,2024-03-03,00:09:00,2000,360,2360,Wallet,Razorpay,TXN2191759521sz,Success,0
PAY006971,BKG006097,CUST00040,2024-10-01,00:14:00,1500,270,1770,Debit Card,Cashfree,TXN2097591776At,Success,0
PAY006972,BKG004198,CUST00572,2024-09-16,00:09:00,800,144,944,UPI,PayU,TXN0072032258Tx,Success,0
PAY006973,BKG001445,CUST00333,2024-01-01,00:13:00,1500,270,1770,UPI,Razorpay,TXN7282859712hv,Success,0
PAY006974,BKG000517,CUST01316,2024-08-08,00:02:00,1800,324,2124,Wallet,Paytm,TXN7855048680sW,Refunded,2124
PAY006975,BKG006085,CUST02432,2025-12-25,00:25:00,2000,360,2360,UPI,Cashfree,TXN9875094216SL,Success,0
PAY006976,BKG003002,CUST01002,2025-08-26,00:11:00,1000,180,1180,Credit Card,PayU,TXN2177679771Ev,Success,0
PAY006977,BKG000119,CUST02312,2025-08-06,00:16:00,2500,450,2950,UPI,Instamojo,TXN9300617789rt,Success,0
PAY006978,BKG003833,CUST02441,2024-02-27,00:14:00,2500,450,2950,Credit Card,Instamojo,TXN4517030368Fo,Success,0
PAY006979,BKG008335,CUST00429,2025-03-12,00:19:00,2500,450,2950,Wallet,CCAvenue,TXN3911584301oe,Success,0
PAY006980,BKG004200,CUST02273,2025-05-16,00:15:00,1500,270,1770,UPI,CCAvenue,TXN3487422749Mn,Success,0
PAY006981,BKG003811,CUST00904,2024-04-09,00:21:00,2500,450,2950,Cash,Instamojo,TXN5241439840hb,Success,0
PAY006982,BKG001366,CUST01090,2024-09-10,00:11:00,2500,450,2950,Credit Card,Razorpay,TXN4880744880hN,Success,0
PAY006983,BKG005256,CUST02113,2026-04-03,00:13:00,800,144,944,Credit Card,PayU,TXN2763786282Wu,Success,0
PAY006984,BKG006443,CUST00021,2024-04-06,00:22:00,1000,180,1180,Debit Card,Paytm,TXN0994241452LK,Success,0
PAY006985,BKG006659,CUST01667,2025-03-04,00:10:00,1500,270,1770,Net Banking,Razorpay,TXN9914300406mH,Success,0
PAY006986,BKG006729,CUST01747,2024-09-25,00:28:00,1000,180,1180,Wallet,CCAvenue,TXN8698475951Gz,Success,0
PAY006987,BKG001983,CUST00610,2025-04-04,00:18:00,1800,324,2124,Wallet,Instamojo,TXN5614035440Zz,Success,0
PAY006988,BKG007396,CUST00059,2024-04-11,00:19:00,2000,360,2360,Debit Card,CCAvenue,TXN0053258974IY,Success,0
PAY006989,BKG005769,CUST01527,2025-11-23,00:09:00,2000,360,2360,Debit Card,Cashfree,TXN6971210698nx,Success,0
PAY006990,BKG003234,CUST01942,2026-01-20,00:03:00,800,144,944,Wallet,Paytm,TXN7739783412OC,Success,0
PAY006991,BKG006368,CUST02436,2025-08-27,00:22:00,1500,270,1770,Net Banking,PayU,TXN0834573071gd,Success,0
PAY006992,BKG003240,CUST00063,2024-08-02,00:11:00,800,144,944,Wallet,Cashfree,TXN2529657387oR,Pending,0
PAY006993,BKG003375,CUST00666,2025-01-09,00:06:00,1800,324,2124,Credit Card,Razorpay,TXN3417205046xC,Success,0
PAY006994,BKG000128,CUST01705,2024-08-06,00:08:00,2000,360,2360,Credit Card,Cashfree,TXN8466627131iS,Success,0
PAY006995,BKG000782,CUST00578,2024-08-09,00:26:00,1000,180,1180,Debit Card,PayU,TXN4013265373oK,Success,0
PAY006996,BKG003801,CUST00298,2026-03-30,00:02:00,1000,180,1180,UPI,Paytm,TXN7850375233wx,Failed,0
PAY006997,BKG006588,CUST01203,2024-02-09,00:10:00,800,144,944,UPI,Razorpay,TXN4992086750hM,Success,0
PAY006998,BKG009616,CUST01410,2025-09-29,00:05:00,1500,270,1770,UPI,Paytm,TXN3344365915ok,Success,0
PAY006999,BKG007205,CUST00781,2026-04-23,00:23:00,1000,180,1180,Debit Card,Instamojo,TXN7639568514Pi,Success,0
PAY007000,BKG009726,CUST00648,2025-04-08,00:06:00,2500,450,2950,Debit Card,CCAvenue,TXN3704855131Vo,Success,0
PAY007001,BKG008677,CUST00098,2026-01-06,00:08:00,1500,270,1770,Cash,Instamojo,TXN8436611358TW,Failed,0
PAY007002,BKG004062,CUST00015,2025-03-01,00:04:00,800,144,944,Wallet,CCAvenue,TXN8845775029Dw,Success,0
PAY007003,BKG008422,CUST00936,2024-03-05,00:14:00,1800,324,2124,Wallet,Razorpay,TXN9989001118gK,Success,0
PAY007004,BKG000154,CUST02154,2025-09-14,00:04:00,1000,180,1180,UPI,Razorpay,TXN5052858930Ij,Success,0
PAY007005,BKG004310,CUST01193,2025-04-03,00:03:00,2500,450,2950,Net Banking,Razorpay,TXN1079108779Jc,Success,0
PAY007006,BKG000605,CUST00314,2025-07-07,00:04:00,1800,324,2124,Wallet,PayU,TXN8745634737kV,Success,0
PAY007007,BKG004192,CUST01918,2024-06-28,00:22:00,1200,216,1416,Cash,PayU,TXN8300930633Jy,Success,0
PAY007008,BKG008757,CUST01087,2026-04-04,00:26:00,1200,216,1416,Net Banking,Paytm,TXN1602227421EJ,Success,0
PAY007009,BKG002863,CUST00367,2026-01-31,00:11:00,2500,450,2950,Credit Card,CCAvenue,TXN2771050183kw,Success,0
PAY007010,BKG005914,CUST00272,2026-05-20,00:06:00,1000,180,1180,UPI,Cashfree,TXN5121383083oN,Pending,0
PAY007011,BKG004217,CUST02361,2025-05-05,00:04:00,2500,450,2950,Net Banking,Razorpay,TXN3346226424ac,Success,0
PAY007012,BKG007499,CUST00901,2026-03-03,00:08:00,800,144,944,Wallet,CCAvenue,TXN1742591447pJ,Success,0
PAY007013,BKG000765,CUST01253,2024-10-21,00:29:00,800,144,944,Debit Card,Razorpay,TXN3336707628bR,Failed,0
PAY007014,BKG000476,CUST00308,2024-01-06,00:02:00,2500,450,2950,Credit Card,Paytm,TXN9956052440JO,Success,0
PAY007015,BKG001274,CUST01151,2025-01-22,00:30:00,1500,270,1770,Net Banking,CCAvenue,TXN4771002757JM,Failed,0
PAY007016,BKG008002,CUST01277,2024-11-25,00:14:00,2000,360,2360,Wallet,Paytm,TXN8687781164Nd,Failed,0
PAY007017,BKG000032,CUST01901,2024-01-15,00:26:00,2000,360,2360,Wallet,Cashfree,TXN2483896653Pz,Success,0
PAY007018,BKG005993,CUST00757,2025-11-20,00:14:00,2500,450,2950,Cash,Cashfree,TXN7630728727WX,Success,0
PAY007019,BKG003914,CUST01891,2025-08-24,00:07:00,1500,270,1770,Net Banking,PayU,TXN5731829131Yo,Success,0
PAY007020,BKG008505,CUST02463,2024-03-04,00:01:00,1500,270,1770,Net Banking,Razorpay,TXN3860792746Vi,Success,0
PAY007021,BKG004287,CUST01675,2026-05-27,00:03:00,1000,180,1180,Debit Card,Paytm,TXN2225446396Qm,Success,0
PAY007022,BKG000779,CUST01307,2024-02-03,00:04:00,1500,270,1770,Credit Card,Cashfree,TXN9266919769zm,Success,0
PAY007023,BKG005498,CUST00490,2026-06-13,00:22:00,1500,270,1770,UPI,CCAvenue,TXN3024159844LB,Pending,0
PAY007024,BKG009284,CUST01895,2025-09-15,00:22:00,2500,450,2950,Cash,Paytm,TXN7948471675Vy,Pending,0
PAY007025,BKG007107,CUST02392,2025-10-13,00:12:00,800,144,944,UPI,Cashfree,TXN9485648309YG,Refunded,944
PAY007026,BKG004731,CUST00467,2026-04-19,00:10:00,2500,450,2950,Cash,Instamojo,TXN8908155064dm,Success,0
PAY007027,BKG004379,CUST01349,2025-07-27,00:25:00,2500,450,2950,Wallet,Cashfree,TXN3562640859vu,Refunded,2950
PAY007028,BKG002289,CUST00370,2026-02-25,00:02:00,1500,270,1770,UPI,Paytm,TXN1495722816cV,Failed,0
PAY007029,BKG002567,CUST00464,2024-02-01,00:26:00,2000,360,2360,Cash,Razorpay,TXN5960526716LD,Success,0
PAY007030,BKG000512,CUST02115,2024-08-12,00:14:00,1000,180,1180,Wallet,Instamojo,TXN7819767314Jf,Success,0
PAY007031,BKG004066,CUST01724,2024-02-11,00:03:00,2500,450,2950,Net Banking,Instamojo,TXN2479560502cz,Success,0
PAY007032,BKG001500,CUST01877,2024-06-30,00:14:00,1500,270,1770,Net Banking,Cashfree,TXN5157202419Xb,Success,0
PAY007033,BKG005517,CUST00682,2025-01-24,00:06:00,2500,450,2950,Cash,PayU,TXN5362639638uU,Success,0
PAY007034,BKG000281,CUST01227,2024-02-13,00:27:00,2500,450,2950,Wallet,Razorpay,TXN6905362566xs,Success,0
PAY007035,BKG009253,CUST01803,2025-12-27,00:20:00,1000,180,1180,Credit Card,Paytm,TXN8190117078iR,Success,0
PAY007036,BKG009565,CUST00595,2025-02-27,00:09:00,1800,324,2124,Credit Card,PayU,TXN1176439960zD,Pending,0
PAY007037,BKG006022,CUST00704,2024-08-02,00:11:00,800,144,944,Debit Card,Razorpay,TXN5247507129CQ,Success,0
PAY007038,BKG009467,CUST02001,2026-05-31,00:01:00,2500,450,2950,Net Banking,Paytm,TXN2588713228Ew,Success,0
PAY007039,BKG007199,CUST01542,2025-12-22,00:30:00,2500,450,2950,Wallet,CCAvenue,TXN4289005674eH,Success,0
PAY007040,BKG002485,CUST02263,2025-05-14,00:05:00,1000,180,1180,Wallet,PayU,TXN2943050448nK,Refunded,1180
PAY007041,BKG003797,CUST01483,2024-04-18,00:28:00,2000,360,2360,Net Banking,CCAvenue,TXN1730086578DK,Success,0
PAY007042,BKG002533,CUST00506,2024-02-08,00:05:00,1200,216,1416,Credit Card,PayU,TXN7041574299qn,Success,0
PAY007043,BKG003238,CUST02169,2024-05-23,00:04:00,2500,450,2950,Cash,CCAvenue,TXN2159668292WE,Failed,0
PAY007044,BKG003792,CUST01084,2024-09-03,00:21:00,1800,324,2124,Cash,Paytm,TXN3073937073sJ,Failed,0
PAY007045,BKG007271,CUST01802,2024-08-26,00:13:00,2500,450,2950,Credit Card,CCAvenue,TXN5675849900TQ,Success,0
PAY007046,BKG004543,CUST01973,2024-12-27,00:04:00,2000,360,2360,Net Banking,Instamojo,TXN9749937579jF,Success,0
PAY007047,BKG009537,CUST01061,2024-07-17,00:03:00,1500,270,1770,Wallet,Razorpay,TXN0855316650so,Success,0
PAY007048,BKG007481,CUST02079,2026-01-20,00:19:00,1000,180,1180,Credit Card,Instamojo,TXN4484661177fA,Refunded,1180
PAY007049,BKG007557,CUST00358,2024-07-14,00:06:00,2500,450,2950,UPI,PayU,TXN2302482981nS,Success,0
PAY007050,BKG003280,CUST00942,2025-11-30,00:12:00,1800,324,2124,UPI,CCAvenue,TXN2027257522Al,Success,0
PAY007051,BKG001174,CUST00488,2025-01-23,00:08:00,2500,450,2950,Cash,Paytm,TXN5548315229nc,Success,0
PAY007052,BKG000397,CUST00430,2026-03-18,00:17:00,1500,270,1770,Debit Card,PayU,TXN1179685145dV,Success,0
PAY007053,BKG009755,CUST02028,2025-04-29,00:14:00,800,144,944,Credit Card,Instamojo,TXN8549124866Jd,Success,0
PAY007054,BKG007312,CUST00884,2025-11-27,00:07:00,1200,216,1416,Debit Card,Instamojo,TXN0156314377bQ,Success,0
PAY007055,BKG006773,CUST00450,2025-04-16,00:17:00,2000,360,2360,Credit Card,Razorpay,TXN1438920446mu,Success,0
PAY007056,BKG006752,CUST01437,2024-01-05,00:28:00,1500,270,1770,Wallet,Paytm,TXN8521101799kd,Success,0
PAY007057,BKG008835,CUST01114,2024-06-29,00:01:00,800,144,944,Credit Card,PayU,TXN7705772975mo,Success,0
PAY007058,BKG006999,CUST02485,2025-10-09,00:08:00,1800,324,2124,UPI,CCAvenue,TXN3565732946bh,Success,0
PAY007059,BKG006799,CUST01739,2024-11-10,00:08:00,1000,180,1180,Debit Card,CCAvenue,TXN2884529693oG,Success,0
PAY007060,BKG002593,CUST00822,2025-07-12,00:18:00,1000,180,1180,UPI,Razorpay,TXN9472697072XD,Failed,0
PAY007061,BKG002194,CUST02386,2025-08-11,00:28:00,2000,360,2360,Credit Card,CCAvenue,TXN9087333816ME,Success,0
PAY007062,BKG005995,CUST01355,2025-03-14,00:29:00,2000,360,2360,Credit Card,CCAvenue,TXN5078388655JM,Success,0
PAY007063,BKG000894,CUST00528,2025-09-22,00:01:00,2500,450,2950,Credit Card,CCAvenue,TXN9135466522HK,Refunded,2950
PAY007064,BKG004410,CUST01682,2026-02-07,00:05:00,2500,450,2950,Debit Card,CCAvenue,TXN7533968860ed,Success,0
PAY007065,BKG009613,CUST00958,2025-01-30,00:21:00,1800,324,2124,Cash,Paytm,TXN2569829976VK,Success,0
PAY007066,BKG006565,CUST01565,2024-09-17,00:06:00,1500,270,1770,Credit Card,Paytm,TXN9714689896ZO,Success,0
PAY007067,BKG008770,CUST01503,2024-04-06,00:16:00,1000,180,1180,UPI,Instamojo,TXN3277540555cZ,Success,0
PAY007068,BKG004671,CUST02436,2025-01-19,00:26:00,2500,450,2950,Net Banking,Instamojo,TXN8348403628MN,Success,0
PAY007069,BKG007169,CUST00934,2024-11-16,00:19:00,2000,360,2360,Debit Card,Razorpay,TXN5544479289Ea,Success,0
PAY007070,BKG002806,CUST02176,2024-11-30,00:20:00,1000,180,1180,Credit Card,Razorpay,TXN9268981211TI,Pending,0
PAY007071,BKG002493,CUST01970,2026-02-23,00:06:00,1500,270,1770,Debit Card,PayU,TXN5885339295CR,Success,0
PAY007072,BKG006397,CUST01710,2026-04-25,00:21:00,2500,450,2950,Wallet,PayU,TXN8650952563dH,Success,0
PAY007073,BKG006283,CUST00583,2025-10-08,00:14:00,1800,324,2124,Cash,Razorpay,TXN0000381074hl,Success,0
PAY007074,BKG009539,CUST02342,2025-06-07,00:12:00,1500,270,1770,Debit Card,Instamojo,TXN6009103128cC,Refunded,1770
PAY007075,BKG007357,CUST01395,2026-06-12,00:17:00,1500,270,1770,Credit Card,Cashfree,TXN2994474622zY,Success,0
PAY007076,BKG009327,CUST00013,2025-06-10,00:04:00,1500,270,1770,UPI,Cashfree,TXN9640763863Of,Success,0
PAY007077,BKG002994,CUST00540,2025-09-12,00:24:00,2500,450,2950,Net Banking,Cashfree,TXN8634555470Ac,Success,0
PAY007078,BKG001228,CUST01841,2025-11-20,00:29:00,1000,180,1180,Cash,Razorpay,TXN7805407129HN,Success,0
PAY007079,BKG005407,CUST02125,2024-06-16,00:15:00,1000,180,1180,Debit Card,Razorpay,TXN9790117621vG,Refunded,1180
PAY007080,BKG008765,CUST01234,2025-10-13,00:15:00,1800,324,2124,Net Banking,Cashfree,TXN8731450331xi,Success,0
PAY007081,BKG009379,CUST00312,2024-06-10,00:14:00,1500,270,1770,Debit Card,Cashfree,TXN3525322081lR,Success,0
PAY007082,BKG007096,CUST02173,2024-01-14,00:08:00,1500,270,1770,UPI,Razorpay,TXN7499391900VX,Success,0
PAY007083,BKG002341,CUST01961,2025-02-24,00:22:00,2500,450,2950,Cash,CCAvenue,TXN1128401723qT,Success,0
PAY007084,BKG005771,CUST01945,2026-04-04,00:17:00,1500,270,1770,Credit Card,CCAvenue,TXN4677952689cI,Success,0
PAY007085,BKG008705,CUST02008,2024-12-17,00:23:00,1000,180,1180,Debit Card,Instamojo,TXN2681542382Lf,Success,0
PAY007086,BKG008907,CUST00902,2025-07-03,00:01:00,2500,450,2950,Net Banking,CCAvenue,TXN9698804919JP,Success,0
PAY007087,BKG000946,CUST01859,2024-12-16,00:05:00,1500,270,1770,UPI,PayU,TXN1700159197Ca,Success,0
PAY007088,BKG005920,CUST02288,2024-02-28,00:17:00,2000,360,2360,Credit Card,Razorpay,TXN7443478217RU,Success,0
PAY007089,BKG009484,CUST01716,2024-03-13,00:22:00,1500,270,1770,Net Banking,Razorpay,TXN3891455056PT,Success,0
PAY007090,BKG008305,CUST01721,2024-10-06,00:29:00,1000,180,1180,Wallet,Instamojo,TXN4202446428Vv,Success,0
PAY007091,BKG008931,CUST02135,2026-04-03,00:27:00,2500,450,2950,Net Banking,CCAvenue,TXN9525292420YO,Success,0
PAY007092,BKG000142,CUST02054,2024-12-04,00:02:00,1000,180,1180,Wallet,CCAvenue,TXN9042584329Kf,Success,0
PAY007093,BKG005127,CUST00260,2024-03-31,00:23:00,2500,450,2950,Credit Card,CCAvenue,TXN3780772244gr,Success,0
PAY007094,BKG006829,CUST02330,2024-07-27,00:10:00,2500,450,2950,Cash,Instamojo,TXN6332788459ob,Success,0
PAY007095,BKG000442,CUST01340,2024-11-17,00:08:00,1500,270,1770,Credit Card,Razorpay,TXN5069987585jw,Pending,0
PAY007096,BKG004586,CUST00933,2024-10-15,00:26:00,2500,450,2950,Wallet,Paytm,TXN7249259876qb,Pending,0
PAY007097,BKG009342,CUST01911,2026-04-10,00:06:00,1000,180,1180,Debit Card,Razorpay,TXN0696469016sr,Success,0
PAY007098,BKG004174,CUST01688,2024-06-11,00:12:00,1000,180,1180,Wallet,Instamojo,TXN2370141551Vc,Success,0
PAY007099,BKG006160,CUST00675,2025-07-02,00:18:00,2500,450,2950,UPI,CCAvenue,TXN5177578612px,Refunded,2950
PAY007100,BKG009443,CUST01145,2026-04-09,00:15:00,2500,450,2950,Credit Card,Cashfree,TXN8766269091fN,Success,0
PAY007101,BKG009210,CUST00879,2025-10-18,00:22:00,2500,450,2950,Wallet,Instamojo,TXN6323625378Bn,Success,0
PAY007102,BKG008245,CUST00767,2025-07-15,00:14:00,2000,360,2360,Debit Card,PayU,TXN0701316889CH,Success,0
PAY007103,BKG002428,CUST01518,2025-06-23,00:20:00,1500,270,1770,Cash,Cashfree,TXN0332316495Iz,Success,0
PAY007104,BKG004629,CUST01416,2024-07-25,00:01:00,1000,180,1180,UPI,CCAvenue,TXN4917058030EY,Success,0
PAY007105,BKG004164,CUST01918,2025-03-18,00:09:00,1500,270,1770,UPI,CCAvenue,TXN1460109958Ek,Success,0
PAY007106,BKG005484,CUST01985,2026-01-28,00:07:00,1000,180,1180,Debit Card,Paytm,TXN4411139730Yn,Success,0
PAY007107,BKG002615,CUST01089,2025-01-23,00:14:00,2000,360,2360,Net Banking,PayU,TXN1051968146WL,Success,0
PAY007108,BKG003538,CUST01992,2025-10-03,00:09:00,1000,180,1180,Credit Card,CCAvenue,TXN1076432631sl,Failed,0
PAY007109,BKG000158,CUST02041,2026-01-02,00:25:00,800,144,944,UPI,PayU,TXN4382244295gx,Success,0
PAY007110,BKG006498,CUST01733,2024-07-28,00:20:00,1500,270,1770,Net Banking,PayU,TXN3841024097ul,Success,0
PAY007111,BKG002456,CUST01567,2025-04-27,00:06:00,800,144,944,Credit Card,Razorpay,TXN6066543113OT,Success,0
PAY007112,BKG005423,CUST02456,2024-08-07,00:29:00,1000,180,1180,Net Banking,CCAvenue,TXN0963774019Wq,Success,0
PAY007113,BKG008316,CUST01512,2024-07-09,00:14:00,1000,180,1180,Credit Card,Razorpay,TXN2285220433Ta,Success,0
PAY007114,BKG001693,CUST01067,2026-02-20,00:16:00,2500,450,2950,Debit Card,Cashfree,TXN0623050478iE,Failed,0
PAY007115,BKG007983,CUST00888,2024-01-14,00:25:00,1000,180,1180,Wallet,Cashfree,TXN7345734652UB,Success,0
PAY007116,BKG000752,CUST01413,2024-03-21,00:10:00,2500,450,2950,Net Banking,Instamojo,TXN7499883519Mh,Success,0
PAY007117,BKG007530,CUST02002,2024-11-03,00:16:00,800,144,944,Wallet,Paytm,TXN7737660625Mn,Success,0
PAY007118,BKG005418,CUST00529,2024-09-10,00:13:00,2500,450,2950,Debit Card,Paytm,TXN7724574415nN,Refunded,2950
PAY007119,BKG005839,CUST00700,2026-06-02,00:05:00,1500,270,1770,UPI,Cashfree,TXN6608604899qa,Success,0
PAY007120,BKG003055,CUST02266,2024-01-24,00:27:00,2500,450,2950,Debit Card,CCAvenue,TXN1851496873zI,Success,0
PAY007121,BKG001945,CUST01073,2024-12-25,00:26:00,2000,360,2360,UPI,Cashfree,TXN9456189134NU,Success,0
PAY007122,BKG004547,CUST01141,2026-05-03,00:16:00,2000,360,2360,Net Banking,Paytm,TXN3167550310Nm,Success,0
PAY007123,BKG003368,CUST00880,2025-04-07,00:10:00,1500,270,1770,Cash,CCAvenue,TXN8882956379Eo,Success,0
PAY007124,BKG005435,CUST00216,2025-04-23,00:20:00,1000,180,1180,Credit Card,PayU,TXN6789880196kl,Success,0
PAY007125,BKG002765,CUST02402,2025-02-07,00:28:00,1200,216,1416,UPI,Cashfree,TXN3142112534ar,Success,0
PAY007126,BKG000153,CUST02102,2024-09-23,00:18:00,1800,324,2124,Net Banking,PayU,TXN4440721112uL,Success,0
PAY007127,BKG009256,CUST01568,2025-07-18,00:01:00,1200,216,1416,Net Banking,Cashfree,TXN6679561139mT,Success,0
PAY007128,BKG001047,CUST01991,2024-01-14,00:25:00,1500,270,1770,UPI,CCAvenue,TXN5301936339vL,Success,0
PAY007129,BKG009598,CUST01017,2025-10-03,00:17:00,800,144,944,UPI,CCAvenue,TXN7577897761kC,Success,0
PAY007130,BKG007587,CUST02108,2024-10-24,00:09:00,1000,180,1180,Cash,Instamojo,TXN6514924100ZK,Success,0
PAY007131,BKG001601,CUST00120,2024-07-25,00:10:00,2500,450,2950,Debit Card,Paytm,TXN6900418136Aj,Success,0
PAY007132,BKG000184,CUST02017,2024-09-21,00:26:00,2500,450,2950,Net Banking,Razorpay,TXN0666102011SC,Success,0
PAY007133,BKG002096,CUST01443,2024-10-07,00:14:00,1200,216,1416,Net Banking,Instamojo,TXN4518893477oe,Success,0
PAY007134,BKG003508,CUST02164,2025-01-20,00:21:00,1500,270,1770,Debit Card,Instamojo,TXN0110600308vL,Success,0
PAY007135,BKG006145,CUST00719,2024-06-24,00:19:00,2000,360,2360,UPI,Cashfree,TXN7370612455wh,Failed,0
PAY007136,BKG005845,CUST00887,2024-12-16,00:12:00,1000,180,1180,Wallet,Paytm,TXN9513222665cM,Refunded,1180
PAY007137,BKG005284,CUST01804,2024-03-22,00:27:00,1800,324,2124,UPI,Instamojo,TXN8017056949UU,Success,0
PAY007138,BKG003396,CUST01447,2026-03-23,00:26:00,1200,216,1416,Debit Card,Instamojo,TXN0457884714On,Success,0
PAY007139,BKG007219,CUST00224,2025-04-27,00:11:00,1000,180,1180,Cash,PayU,TXN5120045158lV,Success,0
PAY007140,BKG006062,CUST01567,2024-01-30,00:17:00,1500,270,1770,Cash,PayU,TXN8436568586NE,Success,0
PAY007141,BKG007867,CUST02134,2025-12-12,00:14:00,2500,450,2950,Wallet,Instamojo,TXN4430278911DU,Success,0
PAY007142,BKG002986,CUST00733,2025-03-21,00:11:00,1000,180,1180,Cash,PayU,TXN4561851205qc,Success,0
PAY007143,BKG007546,CUST00075,2024-07-24,00:19:00,800,144,944,UPI,Instamojo,TXN4834576825te,Success,0
PAY007144,BKG000508,CUST00503,2025-07-07,00:14:00,800,144,944,UPI,Paytm,TXN3214607781JU,Success,0
PAY007145,BKG008735,CUST00270,2025-07-04,00:09:00,1500,270,1770,Debit Card,CCAvenue,TXN4393957847Aw,Success,0
PAY007146,BKG006214,CUST00309,2024-04-15,00:21:00,2000,360,2360,UPI,PayU,TXN0547674453fp,Success,0
PAY007147,BKG007186,CUST00684,2025-10-04,00:23:00,2000,360,2360,UPI,Razorpay,TXN8678236278rU,Success,0
PAY007148,BKG000733,CUST01948,2025-12-09,00:01:00,1500,270,1770,UPI,Razorpay,TXN2374051717xE,Success,0
